"{""chat"": [{""sex"": ""1"", ""content"": ""我们能够认识也算一种缘分吧""}, {""sex"": ""2"", ""content"": ""认识是一种缘分，但可能不适合""}, {""sex"": ""1"", ""content"": ""没事，适合不适合我们试试才知道啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不表示一下""}, {""sex"": ""1"", ""content"": ""这个得看你想要什么表示啦。""}, {""sex"": ""1"", ""content"": ""要不给你一个爱的抱抱？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很高兴能和你做朋友[/握手]""}, {""sex"": ""1"", ""content"": ""你知道握手的真正意思吗""}, {""sex"": ""1"", ""content"": ""真希望就这么一直握着你的手啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天晚上睡不着""}, {""sex"": ""1"", ""content"": ""因为你今晚格外想我。""}, {""sex"": ""1"", ""content"": ""那我陪你，我不会让你一个人在黑夜里孤单地度过。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""聊聊人生吧""}, {""sex"": ""1"", ""content"": ""人生还长我们细细聊""}, {""sex"": ""1"", ""content"": ""聊下你什么时候嫁给我吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不容易""}, {""sex"": ""1"", ""content"": ""喜欢你本来就不是意见容易的事情。""}, {""sex"": ""1"", ""content"": ""我什么时候说过我容易了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你为什么分手""}, {""sex"": ""1"", ""content"": ""分手的原因很多，总的来说缘分不够吧""}, {""sex"": ""1"", ""content"": ""有的人注定只能陪伴人生一程，所以也是没办法的事""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""做广告""}, {""sex"": ""1"", ""content"": ""那你肯定有很多奇思妙想吧。""}, {""sex"": ""1"", ""content"": ""做广告的女孩子都很特别呢，会有很多创意。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在逼我""}, {""sex"": ""1"", ""content"": ""没有啊，我怎么会逼你呢。""}, {""sex"": ""1"", ""content"": ""怎么敢逼你啊，逼你都对不起自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你先发呀，我再发呀，我先问的。""}, {""sex"": ""1"", ""content"": ""绅士风格，当然是女士优先啦。""}, {""sex"": ""1"", ""content"": ""我怕你迷住我，所以你先让我迷住你好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嘴巴挺甜""}, {""sex"": ""1"", ""content"": ""想不想尝一口？""}, {""sex"": ""1"", ""content"": ""跟你讲话之前专门抹了蜜的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我自己煮饭""}, {""sex"": ""1"", ""content"": ""那可以允许我来蹭饭吗。""}, {""sex"": ""1"", ""content"": ""那我啥时候有口福吃到你做的饭啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""煮饭了""}, {""sex"": ""1"", ""content"": ""难道小仙女不都是不食人间烟火的吗？""}, {""sex"": ""1"", ""content"": ""真是个贤妻良母呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚安，我睡了""}, {""sex"": ""1"", ""content"": ""明天叫我起床好不好？""}, {""sex"": ""1"", ""content"": ""晚安，我们梦里见。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你很有自信啊""}, {""sex"": ""1"", ""content"": ""没自信我哪敢追求你啊。""}, {""sex"": ""1"", ""content"": ""毕竟是老天爷给的，当然得自信点啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃午饭了吗""}, {""sex"": ""1"", ""content"": ""你都没让我吃，我怎么敢啊。""}, {""sex"": ""1"", ""content"": ""午饭不和你一起吃怎么算吃呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""斗图啊""}, {""sex"": ""1"", ""content"": ""无聊到都开始斗图了吗！""}, {""sex"": ""1"", ""content"": ""让我们斗一个昏天黑地吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要奋斗了""}, {""sex"": ""1"", ""content"": ""努力奋斗让自己变得更好。""}, {""sex"": ""1"", ""content"": ""我期待更好的你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是不是抖音看多了""}, {""sex"": ""1"", ""content"": ""要是能天天看你我也不至于总去看抖音啊。""}, {""sex"": ""1"", ""content"": ""不好意思，我不玩抖音。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饭逛街看电影""}, {""sex"": ""1"", ""content"": ""只要是跟你在一起，做什么我都觉得很开心""}, {""sex"": ""1"", ""content"": ""希望以后都是我陪着你吃饭逛街看电影""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都没睡觉""}, {""sex"": ""1"", ""content"": ""怎么可以不睡觉，你这样身体会扛不住的""}, {""sex"": ""1"", ""content"": ""那你今天肯定会一直打瞌睡的呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好于不好，自己知道""}, {""sex"": ""1"", ""content"": ""你很好，我是知道的。""}, {""sex"": ""1"", ""content"": ""那我的好，你知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这就很过分了""}, {""sex"": ""1"", ""content"": ""哪里过分了，这明明就是正常操作嘛。""}, {""sex"": ""1"", ""content"": ""难道我喜欢你很过分吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""因为我心情不好""}, {""sex"": ""1"", ""content"": ""所以你才需要我啊，不是吗？""}, {""sex"": ""1"", ""content"": ""心情不好的时候吃点甜食，这样心情就会好起来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你教我吧""}, {""sex"": ""1"", ""content"": ""跟我学可是要交学费的哦。""}, {""sex"": ""1"", ""content"": ""你这么笨，我肯定得手把手教才行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有点睡不着""}, {""sex"": ""1"", ""content"": ""那我来陪你聊天好不好。""}, {""sex"": ""1"", ""content"": ""睡不着的时候想想我，就睡得着了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你可想多了""}, {""sex"": ""1"", ""content"": ""可是我想的全是你。""}, {""sex"": ""1"", ""content"": ""我也不想想你那么多，但是我控制不住。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""闲鱼""}, {""sex"": ""1"", ""content"": ""闲鱼上出售自己！""}, {""sex"": ""1"", ""content"": ""现在的女生的都这么持家的吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""难哦""}, {""sex"": ""1"", ""content"": ""世上无难事，只怕有心人。""}, {""sex"": ""1"", ""content"": ""再难我也帮你搞定。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喜欢主动""}, {""sex"": ""1"", ""content"": ""你这么主动我竟然还有点慌。""}, {""sex"": ""1"", ""content"": ""这样我们的故事就出来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""冲动了""}, {""sex"": ""1"", ""content"": ""冲动是魔鬼，以后不要这么冲动啦""}, {""sex"": ""1"", ""content"": ""有时候就是需要一点冲动才能推着你去做一些不敢做的事""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你真悠闲""}, {""sex"": ""1"", ""content"": ""悠闲的时候才能认真想你呀""}, {""sex"": ""1"", ""content"": ""悠闲一点不好吗，何必把日子过得那么累呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上好的打招呼""}, {""sex"": ""1"", ""content"": ""这么漫长的夜晚，特地帮姑娘解闷来了。""}, {""sex"": ""1"", ""content"": ""您觉得今晚夜色如何？""}], ""lock"": 1}"
