"{""chat"": [{""sex"": ""2"", ""content"": ""先生你是哪位？""}, {""sex"": ""1"", ""content"": ""你竟然不记得我了，也罢，我们重新再认识一次吧""}, {""sex"": ""2"", ""content"": ""我们以前认识？""}, {""sex"": ""1"", ""content"": ""那是上辈子的事，多亏我还认得你的手和手毛""}, {""sex"": ""2"", ""content"": ""那你心里装的唯一的一个人是谁？""}, {""sex"": ""1"", ""content"": ""过高中的人都知道，心是分成两瓣的，左心房和右心房，左心房里面住着我最爱的女人，右心房里面住着最爱我的女人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""我帅吗""}, {""sex"": ""2"", ""content"": ""不帅 ""}, {""sex"": ""1"", ""content"": ""挺好，起码确定你加我不是垂涎我的美色""}, {""sex"": ""2"", ""content"": ""我呸，这么自恋""}, {""sex"": ""1"", ""content"": ""随地吐痰，罚款""}, {""sex"": ""1"", ""content"": ""老子撩你还这么凶""}, {""sex"": ""2"", ""content"": ""呸呸，我承受不起?""}, {""sex"": ""1"", ""content"": ""放心，我才一百一，没你重 ""}, {""sex"": ""1"", ""content"": ""记住我这个不一样的社会主义接班人，好了互相认识了可以进入真诚的环节了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怎么又看见你了？""}, {""sex"": ""1"", ""content"": ""这就是传说中的阴魂不散""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你你你你""}, {""sex"": ""1"", ""content"": ""没见过这么帅气的我吗？""}, {""sex"": ""1"", ""content"": ""怎么？看到我就害羞得接不上话来了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""化妆品贵""}, {""sex"": ""1"", ""content"": ""要是不贵怎么叫做化妆品呢。""}, {""sex"": ""1"", ""content"": ""那能怎么办，还是得买啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有吧！""}, {""sex"": ""1"", ""content"": ""有没有试试不就知道了。""}, {""sex"": ""1"", ""content"": ""那说明我还是有机会的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你看上我哪里了？""}, {""sex"": ""1"", ""content"": ""我看上你活着！不许改哈""}, {""sex"": ""1"", ""content"": ""哪哪我都看上了，你看怎么办吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看来你的酒还没醒""}, {""sex"": ""1"", ""content"": ""醒了啊，你难道没看到吗""}, {""sex"": ""1"", ""content"": ""我要是没醒怎么会这么清晰的知道是你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太瘦了，不会胖""}, {""sex"": ""1"", ""content"": ""那你多吃点，胖点好看。""}, {""sex"": ""1"", ""content"": ""我妈是喜欢胖媳妇儿！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男人的嘴不能信""}, {""sex"": ""1"", ""content"": ""那就让我这张嘴骗你一辈子！""}, {""sex"": ""1"", ""content"": ""女人的心，男人最想骗的东西""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这个糟老头子坏得很""}, {""sex"": ""1"", ""content"": ""那我这个坏能被你喜欢上吗！""}, {""sex"": ""1"", ""content"": ""男人不坏女人不爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不知道你哦""}, {""sex"": ""1"", ""content"": ""你可以知道我的。""}, {""sex"": ""1"", ""content"": ""所以现在让你知道知道啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""偷偷开心""}, {""sex"": ""1"", ""content"": ""你居然不把开心分享的吗！""}, {""sex"": ""1"", ""content"": ""那我就偷偷喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夸下我""}, {""sex"": ""1"", ""content"": ""干嘛要夸你啊，你本来就是这么好呀。""}, {""sex"": ""1"", ""content"": ""你这种仙女还需要夸吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡去吧""}, {""sex"": ""1"", ""content"": ""没有你的晚安我怎敢入睡呢。""}, {""sex"": ""1"", ""content"": ""想你想到睡不着。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""行了，请滚""}, {""sex"": ""1"", ""content"": ""如此高难度的动作我无法完成。""}, {""sex"": ""1"", ""content"": ""滚到你心里，住在你心里。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这不是来了吗""}, {""sex"": ""1"", ""content"": ""我等你等的都快要睡着了。""}, {""sex"": ""1"", ""content"": ""还好，我这没有白白等你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么了？突然加我好友""}, {""sex"": ""1"", ""content"": ""突然想和你聊一聊我们的余生。""}, {""sex"": ""1"", ""content"": ""想到一个能说心里话的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""找不到共同话题""}, {""sex"": ""1"", ""content"": ""完整人生一定要有一场说走就走的旅行，也要一场奋不顾身的爱情，你完成了吗""}, {""sex"": ""2"", ""content"": ""还没""}, {""sex"": ""1"", ""content"": ""太棒了，这两个我都可以陪你一起完成""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还是想睡觉""}, {""sex"": ""1"", ""content"": ""那我们只能梦里继续了。""}, {""sex"": ""1"", ""content"": ""那你要好好盖被子哦，踢被子会着凉的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饭了吗?""}, {""sex"": ""1"", ""content"": ""天啊，小仙女竟然关心我吃了没？要请我吃饭吗？""}, {""sex"": ""1"", ""content"": ""吃了呀，但是看到小仙女不知道为什么就又饿了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""午饭吃了吗""}, {""sex"": ""1"", ""content"": ""还没呢，等着你约我一起吃。""}, {""sex"": ""1"", ""content"": ""吃了，但是没吃饱，要是跟你一起吃肯定能吃的很饱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我今天有点不开心""}, {""sex"": ""1"", ""content"": ""那你什么时候变得开心点呢？""}, {""sex"": ""1"", ""content"": ""你不开心的时候我总是想哄你开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""合适不合适""}, {""sex"": ""1"", ""content"": ""合不合适只有自己试过之后才知道。""}, {""sex"": ""1"", ""content"": ""难道我们之间有什么是不合适的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有点不合适""}, {""sex"": ""1"", ""content"": ""试都没试过怎么知道不合适啊。""}, {""sex"": ""1"", ""content"": ""合不合适你自己难道还不清楚吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还不想死""}, {""sex"": ""1"", ""content"": ""人固有一死，或轻于鸿毛或重于泰山""}, {""sex"": ""1"", ""content"": ""怎么搞得自己像是要死的样子""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好快""}, {""sex"": ""1"", ""content"": ""必须的，哥哥我就是这么优秀""}, {""sex"": ""1"", ""content"": ""不快一点怎么行，会被社会淘汰的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以的吧""}, {""sex"": ""1"", ""content"": ""小仙女提的要求有不可以的吗？""}, {""sex"": ""1"", ""content"": ""可以，只要你说的都可以。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要呀""}, {""sex"": ""1"", ""content"": ""女孩子说不要就是要，我知道的。""}, {""sex"": ""1"", ""content"": ""干嘛不要，不许拒绝我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你跟其他女孩子也是这样说吗""}, {""sex"": ""1"", ""content"": ""其他女孩子是什么？我只有你一个女孩子。""}, {""sex"": ""1"", ""content"": ""不，我只对你一个人这么说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可害怕""}, {""sex"": ""1"", ""content"": ""别怕别怕，反正我不是什么好人。""}, {""sex"": ""1"", ""content"": ""有我在，我会好好保护你的，好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你成为不了他""}, {""sex"": ""1"", ""content"": ""我却成了你身边的人。""}, {""sex"": ""1"", ""content"": ""有你在，我为什么要成为他。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想为我服务什么""}, {""sex"": ""1"", ""content"": ""我想为你提供男朋友的服务。""}, {""sex"": ""1"", ""content"": ""你想要的服务我都有哦，就看你想要什么服务了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""长夜""}, {""sex"": ""1"", ""content"": ""漫漫唯你作伴！""}, {""sex"": ""1"", ""content"": ""不长，够我想你的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要不要试一试""}, {""sex"": ""1"", ""content"": ""试试就试试，反正不吃亏。""}, {""sex"": ""1"", ""content"": ""怎么试试你会不会喜欢我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃了药想睡觉""}, {""sex"": ""1"", ""content"": ""要不要请假去睡一会儿？""}, {""sex"": ""1"", ""content"": ""想睡就去睡，别硬扛着知道不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咋知道了""}, {""sex"": ""1"", ""content"": ""所以你是故意瞒着我的吗""}, {""sex"": ""1"", ""content"": ""是不是怕我知道了找你算账？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""无语了我""}, {""sex"": ""1"", ""content"": ""是不是被我的博学多才感动到无话可说的地步了啊？""}, {""sex"": ""1"", ""content"": ""那咱们结束友谊的小船，开启爱情的巨轮吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你想呗""}, {""sex"": ""1"", ""content"": ""我不光要想你，还要亲你。""}, {""sex"": ""1"", ""content"": ""想着想着你就成了我老婆了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不瞌睡""}, {""sex"": ""1"", ""content"": ""原来是个精力旺盛的小姐姐。""}, {""sex"": ""1"", ""content"": ""那你的瞌睡虫一定是跑来找我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没起床吗？""}, {""sex"": ""1"", ""content"": ""小仙女一找我，我就好精神啊""}, {""sex"": ""1"", ""content"": ""起了起了！小仙女要和我一起吃早饭吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还没起吗""}, {""sex"": ""1"", ""content"": ""感觉赖床更加的适合我。""}, {""sex"": ""1"", ""content"": ""床这么舒服，它都不想让我起来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""感觉如何""}, {""sex"": ""1"", ""content"": ""要是有你在身边，感觉可能会更好""}, {""sex"": ""1"", ""content"": ""再好的感觉都没有你来的好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想咋认识""}, {""sex"": ""1"", ""content"": ""那得看你想咋遇见。""}, {""sex"": ""1"", ""content"": ""想和你像一见钟情那样的认识。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不后悔""}, {""sex"": ""1"", ""content"": ""既然做出了选择，就不该后悔。""}, {""sex"": ""1"", ""content"": ""难道世界上有后悔药吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你后悔了？""}, {""sex"": ""1"", ""content"": ""没有，我可不是会后悔的人。""}, {""sex"": ""1"", ""content"": ""既然已经做出选择了还有什么理由后悔？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""拿时间来证明""}, {""sex"": ""1"", ""content"": ""时间会证明给你看的！""}, {""sex"": ""1"", ""content"": ""时间已经在证明了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你叫我小姐姐""}, {""sex"": ""1"", ""content"": ""难道你更喜欢我叫你小妹妹？""}, {""sex"": ""1"", ""content"": ""小仙女对称呼有什么不满吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又是这个表情""}, {""sex"": ""1"", ""content"": ""我这表情是专门对你用的。""}, {""sex"": ""1"", ""content"": ""你是对我的表情有什么误解吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你只是想睡我""}, {""sex"": ""1"", ""content"": ""想睡你是真的，想好好对你一辈子也是真的。""}, {""sex"": ""1"", ""content"": ""说不想睡你肯定是骗你的，但是不喜欢你也就不会想睡你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就说你有女朋友不就好了""}, {""sex"": ""1"", ""content"": ""女朋友，你好。""}, {""sex"": ""1"", ""content"": ""那你愿意做我女朋友嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在哪上班啊""}, {""sex"": ""1"", ""content"": ""我在你心里上班呢。""}, {""sex"": ""1"", ""content"": ""你放心，以后保证能养得起你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么可以那么细心""}, {""sex"": ""1"", ""content"": ""不然怎么照顾好你呢。""}, {""sex"": ""1"", ""content"": ""还不是为你准备的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大甩卖""}, {""sex"": ""1"", ""content"": ""你卖给我就好了。""}, {""sex"": ""1"", ""content"": ""能便宜多少，我要了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""变态辣""}, {""sex"": ""1"", ""content"": ""吃得了变态辣的女人都很可怕！""}, {""sex"": ""1"", ""content"": ""没想到你的口味竟然这么重啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还来得及""}, {""sex"": ""1"", ""content"": ""我想我喜欢你已经来不及了。""}, {""sex"": ""1"", ""content"": ""那我们试一试不就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我睡了好长时间""}, {""sex"": ""1"", ""content"": ""你的睡眠时间都可以跟猪比赛了吧""}, {""sex"": ""1"", ""content"": ""睡太久也不是一件好事，还是要把握好睡眠时间哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好傻的样子""}, {""sex"": ""1"", ""content"": ""难道傻不是可爱的另一种说法吗？""}, {""sex"": ""1"", ""content"": ""哪有，明明很聪明的好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你那么自信""}, {""sex"": ""1"", ""content"": ""没办法，有你这么漂亮的我能不自信吗""}, {""sex"": ""1"", ""content"": ""不然怎么爱上你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟你聊聊""}, {""sex"": ""1"", ""content"": ""放心吧，绝对不会让你失望的。""}, {""sex"": ""1"", ""content"": ""那我们聊聊我们之间的故事吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你一点也不乖""}, {""sex"": ""1"", ""content"": ""我这么不乖还不是因为你啊。""}, {""sex"": ""1"", ""content"": ""我不乖吗？我觉得还是挺乖的啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可是很单纯的""}, {""sex"": ""1"", ""content"": ""我就是喜欢“小白兔”。""}, {""sex"": ""1"", ""content"": ""单纯的像张白纸一样的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我多厉害""}, {""sex"": ""1"", ""content"": ""你超厉害，都把我的心给骗走了。""}, {""sex"": ""1"", ""content"": ""你可是在我心里最厉害的小仙女了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""温柔善良""}, {""sex"": ""1"", ""content"": ""我觉得温柔善良是一个人身上最美好的品质了。""}, {""sex"": ""1"", ""content"": ""像你这么温柔善良的女孩子真的很让人心动。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我跟你不认识""}, {""sex"": ""1"", ""content"": ""不认识也可以从现在开始交朋友呀。""}, {""sex"": ""1"", ""content"": ""朋友都是从陌生人变来的，所以现在正是个认识的好机会。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男朋友不理我""}, {""sex"": ""1"", ""content"": ""这种男朋友要来干嘛，还不如要个我呢""}, {""sex"": ""1"", ""content"": ""把你男朋友炒了，我来上位！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""慢慢等呗""}, {""sex"": ""1"", ""content"": ""不用再等了，你已经等到我了。""}, {""sex"": ""1"", ""content"": ""等待这么难熬的事情怎么能慢慢地呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好烦人呢""}, {""sex"": ""1"", ""content"": ""没办法，谁让我喜欢你呢""}, {""sex"": ""1"", ""content"": ""如果有我在身边，就不会烦啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡觉了哦""}, {""sex"": ""1"", ""content"": ""那小仙女要好好睡觉，不能踢被子哦。""}, {""sex"": ""1"", ""content"": ""虽然还想跟你继续聊，但是不打扰你睡觉啦，晚安。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""家里无聊""}, {""sex"": ""1"", ""content"": ""要是家里有个我，保证不无聊。""}, {""sex"": ""1"", ""content"": ""无聊的时候找我，我能让你不无聊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""人家单身""}, {""sex"": ""1"", ""content"": ""巧了，我也刚好在单身呢。""}, {""sex"": ""1"", ""content"": ""那啥时候安排一下见面呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""搞活动""}, {""sex"": ""1"", ""content"": ""搞什么活动，带我一起参加呀。""}, {""sex"": ""1"", ""content"": ""小仙女搞的活动肯定很有趣吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""马上要睡了""}, {""sex"": ""1"", ""content"": ""那我们就在梦里聊吧。""}, {""sex"": ""1"", ""content"": ""嗯，我会在梦里守护你的。""}], ""lock"": 1}"
