"{""chat"": [{""sex"": ""2"", ""content"": ""今天请假了""}, {""sex"": ""1"", ""content"": ""刚好你请假 ，我又得知情报?不如一起去玩玩""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是女强人""}, {""sex"": ""1"", ""content"": ""独立自主的新时代女性，出于对你的欣赏，晚上请你看电影。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你谁啊""}, {""sex"": ""1"", ""content"": ""我是你在等的人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我对你好吗""}, {""sex"": ""1"", ""content"": ""好，但我希望是对男朋友的那种好。""}, {""sex"": ""1"", ""content"": ""好到我想把你娶回家了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要不然？""}, {""sex"": ""1"", ""content"": ""我还以为有什么特别的地方呢。""}, {""sex"": ""1"", ""content"": ""好像也是哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""长不大""}, {""sex"": ""1"", ""content"": ""我希望你一直都是长不大的孩纸。""}, {""sex"": ""1"", ""content"": ""那以后你要是长大了咋办。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哥哥下午好""}, {""sex"": ""1"", ""content"": ""哥哥本来心情不好，看到你就好了""}, {""sex"": ""1"", ""content"": ""小仙女不可以一打完招呼就走哟""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开学了""}, {""sex"": ""1"", ""content"": ""不想开学的孩子都是好孩子 因为她们在学校没有对象。""}, {""sex"": ""1"", ""content"": ""这次开学考不给老师露一手 他还真以为上网课能教好我。""}, {""sex"": ""1"", ""content"": ""终于结束网课时代 突然发现回学校的路上空气都是甜der。""}, {""sex"": ""1"", ""content"": ""说人话，我不想开学。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在吃西瓜""}, {""sex"": ""1"", ""content"": ""你居然背着我偷偷吃！看透你了""}, {""sex"": ""1"", ""content"": ""麻麻说分享才是好孩子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""试试就知道了""}, {""sex"": ""1"", ""content"": ""不用试了，我已经知道我喜欢你了。""}, {""sex"": ""1"", ""content"": ""那你试试我的心！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有照片没有""}, {""sex"": ""1"", ""content"": ""我要说没有，你信吗！""}, {""sex"": ""1"", ""content"": ""照骗肯定是没有的啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我失踪了""}, {""sex"": ""1"", ""content"": ""还好我装了GPS，你不会丢的。""}, {""sex"": ""1"", ""content"": ""玩失踪？那我只好做侦探了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你的猎物跑了""}, {""sex"": ""1"", ""content"": ""你觉得你能跑出我的手掌心吗？""}, {""sex"": ""1"", ""content"": ""你这辈子都不可能跑的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很可爱的""}, {""sex"": ""1"", ""content"": ""你是可爱又迷人好不好""}, {""sex"": ""1"", ""content"": ""就算你再怎么可爱，那也都是我的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就随便问问""}, {""sex"": ""1"", ""content"": ""那我就随便答答。""}, {""sex"": ""1"", ""content"": ""那你是怎么问到我心坎上的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那不是你的""}, {""sex"": ""1"", ""content"": ""现在不是我的，不代表将来不是我的。""}, {""sex"": ""1"", ""content"": ""是我的永远都是我的，不是我的就不是我的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不是那样的人""}, {""sex"": ""1"", ""content"": ""我希望能成为你喜欢的人。""}, {""sex"": ""1"", ""content"": ""那是哪样的人，难道是我误会你了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快乐与我无关""}, {""sex"": ""1"", ""content"": ""瞎说，我这不是带着快乐来找你了吗。""}, {""sex"": ""1"", ""content"": ""快乐其实很简单的，你只要在我身边就能发现很多快乐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就是要怼他，""}, {""sex"": ""1"", ""content"": ""幸好你要怼的人不是我。""}, {""sex"": ""1"", ""content"": ""来，我帮你一起怼他。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你知道我在哪里吗？""}, {""sex"": ""1"", ""content"": ""知道啊，你在我心里。""}, {""sex"": ""1"", ""content"": ""还真不知道，你让我来心灵感应一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又要忙啦""}, {""sex"": ""1"", ""content"": ""又要忙着喜欢你啦。""}, {""sex"": ""1"", ""content"": ""是啊，又要忙着为我们未来努力了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""少想点""}, {""sex"": ""1"", ""content"": ""你这么好看，我怎么忍心少想点呢。""}, {""sex"": ""1"", ""content"": ""想你就好了，其他的没啥打算。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""自己玩去吧你""}, {""sex"": ""1"", ""content"": ""不要，我得好好陪着你。""}, {""sex"": ""1"", ""content"": ""我觉得还是大家一起玩比较好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就是个渣男""}, {""sex"": ""1"", ""content"": ""我没有做锡纸烫啊！""}, {""sex"": ""1"", ""content"": ""不会撩人才会被你说成渣男""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以先聊聊""}, {""sex"": ""1"", ""content"": ""那可以来好好聊聊看。""}, {""sex"": ""1"", ""content"": ""好的，聊聊我们的故事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我昨天睡的早""}, {""sex"": ""1"", ""content"": ""早睡早起，要给你奖励才行呀。""}, {""sex"": ""1"", ""content"": ""以后每天都要这么早睡才行哦，这样才能有美美的皮肤。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早调情""}, {""sex"": ""1"", ""content"": ""早安小宝贝，美好的一天从想你开始。""}, {""sex"": ""1"", ""content"": ""一想到新的一天有你的陪伴就觉得能量满满。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那是多高""}, {""sex"": ""1"", ""content"": ""你侧个头就能靠在我肩膀上那么高。""}, {""sex"": ""1"", ""content"": ""说了你也不清楚，等我们见面你就知道啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯哈哈""}, {""sex"": ""1"", ""content"": ""你傻笑的样子像极了爱情""}, {""sex"": ""1"", ""content"": ""你难道不知道我最爱看你笑了吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""慢慢会好的""}, {""sex"": ""1"", ""content"": ""借小仙女吉言，希望会越来越好""}, {""sex"": ""1"", ""content"": ""我相信有你在一定会慢慢变好的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我心里满了""}, {""sex"": ""1"", ""content"": ""是被我填满的嘛。""}, {""sex"": ""1"", ""content"": ""是时候让我来清理一下你心里的杂物了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你去买吧""}, {""sex"": ""1"", ""content"": ""随便给你买点你爱吃的吧。""}, {""sex"": ""1"", ""content"": ""我还以为你会说要陪我去呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要伤心""}, {""sex"": ""1"", ""content"": ""有你在身边就不会伤心的。""}, {""sex"": ""1"", ""content"": ""不伤心，只想把你的心抓住而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别伤心了""}, {""sex"": ""1"", ""content"": ""有你安慰，我好多了。""}, {""sex"": ""1"", ""content"": ""你亲亲我就不伤心了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我嘴大""}, {""sex"": ""1"", ""content"": ""嘴大吃四方啊！""}, {""sex"": ""1"", ""content"": ""能吃是福，多吃点。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么关心啊""}, {""sex"": ""1"", ""content"": ""你就多说一点关心我的话嘛。""}, {""sex"": ""1"", ""content"": ""关心都不会吗，难道你都没有关心过别人吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""回呗""}, {""sex"": ""1"", ""content"": ""希望有一天，你是回到我们的家。""}, {""sex"": ""1"", ""content"": ""那你回来的时候给我消息，我去接你好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没睡找你聊聊""}, {""sex"": ""1"", ""content"": ""除了聊聊就没有什么别的了吗？""}, {""sex"": ""1"", ""content"": ""是准备撩呢还是聊呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""容易上火""}, {""sex"": ""1"", ""content"": ""要不降降火？""}, {""sex"": ""1"", ""content"": ""我容易降火。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""全靠美颜相机""}, {""sex"": ""1"", ""content"": ""美颜相机也得有底子才行啊。""}, {""sex"": ""1"", ""content"": ""你就算不靠美颜相机都很好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这样不好""}, {""sex"": ""1"", ""content"": ""你不把我带回家确实不好。""}, {""sex"": ""2"", ""content"": ""我不是说这个。""}, {""sex"": ""1"", ""content"": ""听从你的内心吧，好坏没有绝对的标准，你只要做你觉得开心的事就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没啥想法""}, {""sex"": ""1"", ""content"": ""你什么都不想就有用吗？""}, {""sex"": ""1"", ""content"": ""我对你可是很有想法。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有我可爱吗""}, {""sex"": ""1"", ""content"": ""你是天下第一可爱，没人能比得过你。""}, {""sex"": ""1"", ""content"": ""当然……没有了，毕竟你是独一无二的绝世小可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""备考""}, {""sex"": ""1"", ""content"": ""加油加油加油，我相信你肯定能考个好成绩的""}, {""sex"": ""1"", ""content"": ""备考很累吧，有时候也要休息休息吃些东西补充能量呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要控制你自己啊""}, {""sex"": ""1"", ""content"": ""遇见你，我就控制不住自己了。""}, {""sex"": ""1"", ""content"": ""我也想啊，但是我的心不让。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好啊你坏的很""}, {""sex"": ""1"", ""content"": ""男人不坏，女人不爱。""}, {""sex"": ""1"", ""content"": ""坏坏的我才能被你喜欢上。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""偶遇不""}, {""sex"": ""1"", ""content"": ""我想在你的心里偶遇。""}, {""sex"": ""1"", ""content"": ""只要你有心，我们就会偶遇。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""偶遇啥""}, {""sex"": ""1"", ""content"": ""偶遇你这个小仙女""}, {""sex"": ""1"", ""content"": ""我也不知道，要出门了才知道呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你去忙吧有空在聊""}, {""sex"": ""1"", ""content"": ""你找我的时候我随时有空哟""}, {""sex"": ""1"", ""content"": ""没空我也愿意跟你聊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""做健康的""}, {""sex"": ""1"", ""content"": ""为了我们的身体，肯定是要以健康为主呀。""}, {""sex"": ""1"", ""content"": ""你要健健康康的我才不会担心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""黑点健康""}, {""sex"": ""1"", ""content"": ""那我把健康分一些给你吧。""}, {""sex"": ""1"", ""content"": ""我觉得我挺健康的，你要不要也晒一晒啊？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""永远相信你""}, {""sex"": ""1"", ""content"": ""能得到你的信任真是太好了。""}, {""sex"": ""1"", ""content"": ""你能像相信我一样永远爱我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我不知道说啥""}, {""sex"": ""1"", ""content"": ""那你说一句喜欢我听一听呗。""}, {""sex"": ""1"", ""content"": ""只要有心，你说什么都可以。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要斗图""}, {""sex"": ""1"", ""content"": ""难道女孩子不都喜欢表情包吗？""}, {""sex"": ""1"", ""content"": ""好吧，那咱们就好好聊天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还要洗头""}, {""sex"": ""1"", ""content"": ""不用洗头，帽子一戴就完事儿了。""}, {""sex"": ""1"", ""content"": ""女孩子的长头发洗起来就比较麻烦点。""}], ""lock"": 1}"
