"{""chat"": [{""sex"": ""1"", ""content"": ""你觉得怎样更好看些？?""}, {""sex"": ""1"", ""content"": ""我需要点意见。你说我是戴眼镜好看还是不戴好看？""}, {""sex"": ""2"", ""content"": ""我觉得这样好看一点。""}, {""sex"": ""1"", ""content"": ""我朋友说我戴眼镜的时候像的特工！""}, {""sex"": ""2"", ""content"": ""没错，就是像。""}, {""sex"": ""1"", ""content"": ""为什么你认为这样好？""}, {""sex"": ""2"", ""content"": ""（说出她的意见）""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""谢谢你。""}, {""sex"": ""2"", ""content"": ""什么？""}, {""sex"": ""1"", ""content"": ""谢谢你。""}, {""sex"": ""2"", ""content"": ""为什么谢谢我?""}, {""sex"": ""1"", ""content"": ""我觉得这里很热，但你的眼神很冷，站在你隔壁我觉得特别凉快，所以谢谢你。""}, {""sex"": ""2"", ""content"": ""哈哈哈~""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好逗哦""}, {""sex"": ""1"", ""content"": ""我只是幽默风趣，不想我们的聊天枯燥乏味。""}, {""sex"": ""1"", ""content"": ""能逗你开心不就好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就醒了""}, {""sex"": ""1"", ""content"": ""难怪我梦里的你怎么不见了呢。""}, {""sex"": ""1"", ""content"": ""那你还要不要再睡儿？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你别夸我了""}, {""sex"": ""1"", ""content"": ""没有夸你，我只是说一个美好的事实。""}, {""sex"": ""1"", ""content"": ""夸一个仙女有什么不可以的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""出去玩呀""}, {""sex"": ""1"", ""content"": ""我考虑一下，毕竟男生要矜持一点的好""}, {""sex"": ""1"", ""content"": ""不带我一起出去真的好吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想谈对象""}, {""sex"": ""1"", ""content"": ""我又不是来找你谈对象的，我是来做你老公的。""}, {""sex"": ""1"", ""content"": ""那我先预定，等你想了我再来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你最近是不是胖了""}, {""sex"": ""1"", ""content"": ""这大概是幸福胖吧。""}, {""sex"": ""1"", ""content"": ""让你抱一下感受感受。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又胖啦""}, {""sex"": ""1"", ""content"": ""每逢佳节胖三斤！""}, {""sex"": ""1"", ""content"": ""说胖就胖，从来没有食言过。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没干嘛呀""}, {""sex"": ""1"", ""content"": ""我的心一直突突，我以为你在想我呢。""}, {""sex"": ""1"", ""content"": ""你看你多厉害，没干嘛就把我的魂勾走了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怕把你吓跑了""}, {""sex"": ""1"", ""content"": ""我又不是被吓大的，怎么 会被吓跑呢。""}, {""sex"": ""1"", ""content"": ""你拉着我，我就不会跑了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我接受不了""}, {""sex"": ""1"", ""content"": ""可是你接受不了也无法改变这个事实""}, {""sex"": ""1"", ""content"": ""没关系，你先平静一下自己的心情""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你梦到我没""}, {""sex"": ""1"", ""content"": ""梦到你跟狗抢吃的，拦都拦不住""}, {""sex"": ""1"", ""content"": ""白天想你太久了，晚上肯定能梦到你啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""撸狗""}, {""sex"": ""1"", ""content"": ""你小心自己撸上瘾！""}, {""sex"": ""1"", ""content"": ""你以后就要成为撸狗一族了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有，准备洗漱睡觉了""}, {""sex"": ""1"", ""content"": ""去吧，我会在梦里等你相遇的。""}, {""sex"": ""1"", ""content"": ""好好准备准备，正好我也要洗漱睡觉了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们才认识多久啊""}, {""sex"": ""1"", ""content"": ""但是我第一眼看到你，我就认定你了。""}, {""sex"": ""1"", ""content"": ""我们还有一辈子可以认识""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们还不认识呢""}, {""sex"": ""1"", ""content"": ""过几分钟之后就认识了。""}, {""sex"": ""1"", ""content"": ""那我们现在就可以认识一下了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们认识吗 ""}, {""sex"": ""1"", ""content"": ""当你说完这句话的时候我们就算认识了""}, {""sex"": ""1"", ""content"": ""所以你对我这个陌生人很好奇吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我那敢奢望有人陪我""}, {""sex"": ""1"", ""content"": ""不用奢望了，我就来陪你了。""}, {""sex"": ""1"", ""content"": ""我来陪陪你挺好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有啥好看的电影""}, {""sex"": ""1"", ""content"": ""你是想看国内的还是国外的？""}, {""sex"": ""1"", ""content"": ""我也好久没有看电影了，看来我们要找个时间一起去看看了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""闲的无聊""}, {""sex"": ""1"", ""content"": ""知道你无聊，所以上帝才让我来解救你的！""}, {""sex"": ""1"", ""content"": ""有了我让你告别无聊，心动还不行动吗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的好无聊""}, {""sex"": ""1"", ""content"": ""你给我讲个笑话听听就不无聊了""}, {""sex"": ""1"", ""content"": ""因为你本身就是个无聊的小盆友啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有你在我每一天都是晴天""}, {""sex"": ""1"", ""content"": ""你若安好，便是晴天。""}, {""sex"": ""1"", ""content"": ""不下雨的话，太干旱了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""习惯早起了""}, {""sex"": ""1"", ""content"": ""小仙女的习惯可真好。""}, {""sex"": ""1"", ""content"": ""那你以后叫我起床好不好，我也要跟你一样早起。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要化妆""}, {""sex"": ""1"", ""content"": ""打扮成我喜欢的样子来见我吗？""}, {""sex"": ""1"", ""content"": ""你不化妆也好看，化妆不过是锦上添花。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在午休吗""}, {""sex"": ""1"", ""content"": ""你找我我宁愿不午休""}, {""sex"": ""1"", ""content"": ""午休也不妨碍我想你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我哪里不听话了""}, {""sex"": ""1"", ""content"": ""你那里听话了！""}, {""sex"": ""1"", ""content"": ""你什么时候听话了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就想呗""}, {""sex"": ""1"", ""content"": ""除了想你，就剩下想你了。""}, {""sex"": ""1"", ""content"": ""想你想的会受不了的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谁让我喜欢你呢""}, {""sex"": ""1"", ""content"": ""不止你喜欢我啊，我也喜欢你。""}, {""sex"": ""1"", ""content"": ""你这么直白地说我都要脸红了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚醒""}, {""sex"": ""1"", ""content"": ""你先自拍一张呗。""}, {""sex"": ""2"", ""content"": ""为啥？""}, {""sex"": ""1"", ""content"": ""我想知道你睡眼惺忪的样子是不是可爱的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也不知道。""}, {""sex"": ""1"", ""content"": ""不知道没事，我们一起弄明白就好""}, {""sex"": ""1"", ""content"": ""可爱的人往往都不知道自己可可爱了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我知道了。""}, {""sex"": ""1"", ""content"": ""乖，小仙女这样才可爱嘛。""}, {""sex"": ""1"", ""content"": ""一定要放在心上知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也早点睡，晚安""}, {""sex"": ""1"", ""content"": ""晚安，那我也要睡了，咱俩一起睡。""}, {""sex"": ""1"", ""content"": ""晚安啦，睡着了要记得告诉我哦，然后我好睡觉！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""猫很萌""}, {""sex"": ""1"", ""content"": ""再萌有你萌吗？""}, {""sex"": ""1"", ""content"": ""撸猫的人物交给你了，我撸你就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也很帅气""}, {""sex"": ""1"", ""content"": ""是不是被哥哥的帅气迷倒了？""}, {""sex"": ""1"", ""content"": ""小仙女不仅长得好看，嘴巴还很甜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""估计没人要了""}, {""sex"": ""1"", ""content"": ""别那么早就说没人要，我这不是出现了嘛。""}, {""sex"": ""1"", ""content"": ""你不把我当人是已经把我当成老公了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你太高估我了""}, {""sex"": ""1"", ""content"": ""因为你能担得起我的高估。""}, {""sex"": ""1"", ""content"": ""你在我眼里就是最好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""面包会有的""}, {""sex"": ""1"", ""content"": ""既然有了面包就该寻求爱情了""}, {""sex"": ""1"", ""content"": ""不仅会有面包，爱情也会有的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不带""}, {""sex"": ""1"", ""content"": ""不要这么小气嘛。""}, {""sex"": ""1"", ""content"": ""我带你吃饭，你带我看电影，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""挣钱重要""}, {""sex"": ""1"", ""content"": ""何以解忧唯有一夜暴富！""}, {""sex"": ""1"", ""content"": ""你也一样重要。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""来吃嘛""}, {""sex"": ""1"", ""content"": ""那我要小可爱喂我吃。""}, {""sex"": ""1"", ""content"": ""既然你都盛情邀请了，我怎么可以拒绝呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是真的傻""}, {""sex"": ""1"", ""content"": ""我是真的喜欢你。""}, {""sex"": ""1"", ""content"": ""我都这么傻了，看来你只能照顾我一辈子了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""当我三岁小孩""}, {""sex"": ""1"", ""content"": ""错，我是当你是三岁小女孩""}, {""sex"": ""1"", ""content"": ""难道不是吗，你这么傻乎乎的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我幸运""}, {""sex"": ""1"", ""content"": ""能在茫茫人海中遇见你我也觉得很幸运。""}, {""sex"": ""1"", ""content"": ""那我要蹭一蹭你的好运。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你能接受异地恋吗？""}, {""sex"": ""1"", ""content"": ""如果是你的话，我觉得我可以接受""}, {""sex"": ""1"", ""content"": ""又不是见不了面，为什么不能接受呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是奇葩""}, {""sex"": ""1"", ""content"": ""那你做好准备爱上一个奇葩了吗？""}, {""sex"": ""1"", ""content"": ""我要是奇葩，那你又算什么。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好会开玩笑""}, {""sex"": ""1"", ""content"": ""但是喜欢你却是我一直在认真的。""}, {""sex"": ""1"", ""content"": ""那你知道多少玩笑背后是认真的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""妥妥滴""}, {""sex"": ""1"", ""content"": ""我就知道你很靠谱。""}, {""sex"": ""1"", ""content"": ""真的嘛，那我就放心了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""适合吗""}, {""sex"": ""1"", ""content"": ""不试试怎么知道适不适合呢。""}, {""sex"": ""1"", ""content"": ""我和你挺适合做情侣的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我一点都不快乐""}, {""sex"": ""1"", ""content"": ""跟我在一起吧，我想给你一辈子的快乐。""}, {""sex"": ""1"", ""content"": ""你要是做我女朋友，肯定会很快乐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""干嘛？？""}, {""sex"": ""1"", ""content"": ""我来瞅瞅仙女姐姐都在干嘛呢。""}, {""sex"": ""1"", ""content"": ""没事就不能来找你说话啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""药好苦啊""}, {""sex"": ""1"", ""content"": ""良药苦口利于病。""}, {""sex"": ""1"", ""content"": ""我已经给你准备好糖了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""换成什么""}, {""sex"": ""1"", ""content"": ""换成什么都好，只要是你喜欢的就行""}, {""sex"": ""1"", ""content"": ""那可得谨慎点，让我好好思考一番""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们在吃东西""}, {""sex"": ""1"", ""content"": ""背着我偷偷吃什么好吃的呢？""}, {""sex"": ""1"", ""content"": ""我也想跟你们一起吃，跟你一起吃东西肯定很快乐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得我会相信吗""}, {""sex"": ""1"", ""content"": ""像我这样的老实人，你怎么能不信呢。""}, {""sex"": ""1"", ""content"": ""我都信了，你没有道理不信啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我快冷死了""}, {""sex"": ""1"", ""content"": ""那还不快点到我怀里来。""}, {""sex"": ""1"", ""content"": ""是不是傻，天冷了都不知道要多穿点吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我先写作业了""}, {""sex"": ""1"", ""content"": ""别写着写着，写满了一页我的名字哦。""}, {""sex"": ""1"", ""content"": ""写完要记得找我哦。""}], ""lock"": 1}"
