"{""chat"": [{""sex"": ""2"", ""content"": ""早鸭""}, {""sex"": ""1"", ""content"": ""早安，么么哒。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好""}, {""sex"": ""1"", ""content"": ""我不好""}, {""sex"": ""2"", ""content"": ""咋啦？""}, {""sex"": ""1"", ""content"": ""没能早点认识你""}, {""sex"": ""2"", ""content"": ""现在也不晚""}, {""sex"": ""1"", ""content"": ""晚的很，早点孩子都打酱油了，都要操心孩子作业了?""}, {""sex"": ""2"", ""content"": ""想那么远?""}, {""sex"": ""1"", ""content"": ""我们还是走个过程，先来个自我介绍""}, {""sex"": ""2"", ""content"": ""我没出息""}, {""sex"": ""1"", ""content"": ""很好，绝配，恰好我很有出息?""}, {""sex"": ""2"", ""content"": ""你果然会聊天""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""想不想养狗啊""}, {""sex"": ""2"", ""content"": ""什么狗啊?""}, {""sex"": ""1"", ""content"": ""单身的那种狗，比如说我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们什么时候认识的""}, {""sex"": ""1"", ""content"": ""我们上辈子就认识了。""}, {""sex"": ""1"", ""content"": ""仿佛我们已经认识了一个世纪那么久了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好啊，你欺负我""}, {""sex"": ""1"", ""content"": ""老公欺负下老婆不可以吗！""}, {""sex"": ""1"", ""content"": ""我还要欺负你一辈子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哥哥好可爱呢""}, {""sex"": ""1"", ""content"": ""这不是可爱，这叫做帅！""}, {""sex"": ""1"", ""content"": ""那你喜不喜欢呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想吃甜品""}, {""sex"": ""1"", ""content"": ""你是想变得胖胖吗？""}, {""sex"": ""1"", ""content"": ""你都这么甜了，还吃甜的啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你欠我什么呀""}, {""sex"": ""1"", ""content"": ""我欠一个喜欢你的心。""}, {""sex"": ""1"", ""content"": ""欠你的太多了，我好好数数""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我上班""}, {""sex"": ""1"", ""content"": ""这种情况还要上班，我会担心的。""}, {""sex"": ""1"", ""content"": ""不上了不上了，辞职我养你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大人不记小人过""}, {""sex"": ""1"", ""content"": ""谢谢小仙女的宽宏大量！""}, {""sex"": ""1"", ""content"": ""我就知道小仙女最好了，是不会计较的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我睡的很晚""}, {""sex"": ""1"", ""content"": ""熬夜对女孩子的皮肤不好呢。""}, {""sex"": ""1"", ""content"": ""下次早点睡好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你闲的""}, {""sex"": ""1"", ""content"": ""闲着就忍不住想你嘛。""}, {""sex"": ""1"", ""content"": ""你陪我聊天就不闲了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""害羞啥呀""}, {""sex"": ""1"", ""content"": ""跟喜欢的人聊天，害羞一下下都不行吗？""}, {""sex"": ""1"", ""content"": ""可能因为是你吧，害羞怎么也控制不住。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""干嘛带你""}, {""sex"": ""1"", ""content"": ""干嘛就不带我了呀，带带我。""}, {""sex"": ""1"", ""content"": ""怎么就不能带上我呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一会出去""}, {""sex"": ""1"", ""content"": ""那我在你家楼下等你。""}, {""sex"": ""1"", ""content"": ""去哪？要不要一起吃个饭？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你能吃嘛""}, {""sex"": ""1"", ""content"": ""可以呀，我不挑食""}, {""sex"": ""1"", ""content"": ""小仙女请客那肯定能吃呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去吃饭嘛""}, {""sex"": ""1"", ""content"": ""如果你请客，我是不介意的。""}, {""sex"": ""1"", ""content"": ""怎么想和我一起去吃一顿啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你来打我啊""}, {""sex"": ""1"", ""content"": ""你皮糙肉厚的，打你伤了我的手""}, {""sex"": ""1"", ""content"": ""从来都没有听过有这种需求的人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小嘴好甜""}, {""sex"": ""1"", ""content"": ""这么甜才比较适合你啊。""}, {""sex"": ""1"", ""content"": ""不甜怎么能被你喜欢上呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不能老等着人家给你机会 要自己争取""}, {""sex"": ""1"", ""content"": ""你不给我机会，我怎么去争取。""}, {""sex"": ""1"", ""content"": ""那我就争取一个喜欢你的机会。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我觉得还可以""}, {""sex"": ""1"", ""content"": ""既然得到了小仙女的官方认证，那一定是可以的。""}, {""sex"": ""1"", ""content"": ""那你觉得我做你男朋友可不可以？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""遇见你感觉挺幸运""}, {""sex"": ""1"", ""content"": ""那可是我花了很多幸运才遇到你的。""}, {""sex"": ""1"", ""content"": ""毕竟是上天安排的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我真是太幸运了""}, {""sex"": ""1"", ""content"": ""这么幸运的事都被你遇上了是不是要感谢一下老天爷。""}, {""sex"": ""1"", ""content"": ""毕竟你是小仙女呀，是被幸运砸中的女孩子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""皮太厚了""}, {""sex"": ""1"", ""content"": ""脸皮不够厚要怎么在社会上混？""}, {""sex"": ""1"", ""content"": ""皮糙肉厚才不怕打呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我只是不想伤害你""}, {""sex"": ""1"", ""content"": ""我要是想被你伤害呢。""}, {""sex"": ""1"", ""content"": ""有时候你想的并不是你做的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不适合我""}, {""sex"": ""1"", ""content"": ""还没尝试怎么就知道不适合了呢？""}, {""sex"": ""1"", ""content"": ""没有天生适合的两个人，只有历经磨合的两颗心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""衣服不合适""}, {""sex"": ""1"", ""content"": ""不合适的衣服就不要了，就像不合适的对象也不要了。""}, {""sex"": ""1"", ""content"": ""不合适就退了，我给你买合适的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""干嘛。？""}, {""sex"": ""1"", ""content"": ""干嘛？还不许我喜欢你啦？""}, {""sex"": ""1"", ""content"": ""没事，就是想听听小仙女的声音而已""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""躲得过初一躲不过你""}, {""sex"": ""1"", ""content"": ""毕竟我是你这一辈子都甩不开的人！""}, {""sex"": ""1"", ""content"": ""姻缘线都牵着你怎么躲得了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""厉害哟""}, {""sex"": ""1"", ""content"": ""不厉害的话怎么敢喜欢你。""}, {""sex"": ""1"", ""content"": ""喜欢的人夸我了，好兴奋。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你快去睡觉吧""}, {""sex"": ""1"", ""content"": ""我想等小仙女先睡。""}, {""sex"": ""1"", ""content"": ""你还没睡，我怎么睡得着。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""亲爱滴""}, {""sex"": ""1"", ""content"": ""亲爱的真想一睁开眼就看到你""}, {""sex"": ""1"", ""content"": ""要亲亲才算是亲爱的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你干嘛要听话""}, {""sex"": ""1"", ""content"": ""老公听老婆的话不是很正常嘛。""}, {""sex"": ""1"", ""content"": ""我干嘛要不听话呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不好呀""}, {""sex"": ""1"", ""content"": ""你挺好的，是我喜欢的类型。""}, {""sex"": ""1"", ""content"": ""谁敢说你不好！我揍他""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""正好减肥""}, {""sex"": ""1"", ""content"": ""减肥的话薯片奶茶火锅烤肉通通不能吃，你考虑清楚了吗？""}, {""sex"": ""1"", ""content"": ""减肥有风险，减肥需谨慎。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""删了又加""}, {""sex"": ""1"", ""content"": ""何必这么折腾呢，当初就不该删掉嘛。""}, {""sex"": ""1"", ""content"": ""失而复得，这是要我们好好珍惜彼此啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我可以删你了吗？""}, {""sex"": ""1"", ""content"": ""你这想法很危险，我劝你别想了。""}, {""sex"": ""1"", ""content"": ""你怎么舍得删掉这么帅气可爱又贴心的我呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""会骂人""}, {""sex"": ""1"", ""content"": ""我想象不出来但这么温柔的女孩骂人是什么样子的。""}, {""sex"": ""1"", ""content"": ""希望我永远都不会被你骂。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我去吹头发""}, {""sex"": ""1"", ""content"": ""要是我能够帮你吹头发就好了。""}, {""sex"": ""1"", ""content"": ""好，我等你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""试试吧""}, {""sex"": ""1"", ""content"": ""试着做你男朋友吗？""}, {""sex"": ""1"", ""content"": ""既然你这么诚心的邀请了，我不试试好像说不过去。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""叫爸爸吧""}, {""sex"": ""1"", ""content"": ""我把你当我女朋友，你居然想当我爸爸！""}, {""sex"": ""1"", ""content"": ""强行当我爹，你真的厉害。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""终于快下班了""}, {""sex"": ""1"", ""content"": ""好嗨哦，感觉人生已经达到了巅峰。""}, {""sex"": ""1"", ""content"": ""一到下班时间就感觉打了鸡血一样。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你吃吧""}, {""sex"": ""1"", ""content"": ""你不到，我怎么会有胃口。""}, {""sex"": ""1"", ""content"": ""吃你吗？那我开动了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""给我做饭吃""}, {""sex"": ""1"", ""content"": ""以后我就是你的御用大厨了吗？""}, {""sex"": ""1"", ""content"": ""说吧，你是希望我给你做点啥好吃的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要对我是真心哦""}, {""sex"": ""1"", ""content"": ""心难道还有假的吗？""}, {""sex"": ""1"", ""content"": ""肯定得百分之百的真心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早啊。""}, {""sex"": ""1"", ""content"": ""要是能在我耳边说早安才更好。""}, {""sex"": ""1"", ""content"": ""你比我还早啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可能是看我太可爱啦""}, {""sex"": ""1"", ""content"": ""哪里可爱了，明明还有好看行不。""}, {""sex"": ""1"", ""content"": ""那你把可爱收敛点，我怕你被人拐跑了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你看可爱吧？""}, {""sex"": ""1"", ""content"": ""可爱，真的可爱到爆了。""}, {""sex"": ""1"", ""content"": ""哪有你这位仙女可爱啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我正在上班""}, {""sex"": ""1"", ""content"": ""巧了，我也刚好在上班。""}, {""sex"": ""1"", ""content"": ""努力上班，赚多点钱钱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有算了""}, {""sex"": ""1"", ""content"": ""有有有，我怎么可能会让小仙女失望呢？""}, {""sex"": ""1"", ""content"": ""怎么能这么轻易就算了呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是变态吗""}, {""sex"": ""1"", ""content"": ""我做错了什么？你为什么要说我是变态？""}, {""sex"": ""1"", ""content"": ""我一没偷看你洗澡，二没偷你内裤，我这么就变态了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都是朋友""}, {""sex"": ""1"", ""content"": ""对啊，你是我的朋友，女朋友。""}, {""sex"": ""1"", ""content"": ""你跟其他男生处朋友我会吃醋的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""重新加我有事吗""}, {""sex"": ""1"", ""content"": ""难道非得有事才能来找你吗。""}, {""sex"": ""1"", ""content"": ""有事，我有份爱情想找你谈谈。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不乖了""}, {""sex"": ""1"", ""content"": ""我要是乖就不是我了。""}, {""sex"": ""1"", ""content"": ""那你亲我下，就乖乖的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""清早""}, {""sex"": ""1"", ""content"": ""一大清早就心情好好呢""}, {""sex"": ""1"", ""content"": ""早啊，让我们一起开启美好的新一天吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真胖了""}, {""sex"": ""1"", ""content"": ""没事，我是真喜欢了。""}, {""sex"": ""1"", ""content"": ""女孩子胖着就和玩似得，我放心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好多人都说我好看""}, {""sex"": ""1"", ""content"": ""谁要是说你不好看，那人肯定是瞎了。""}, {""sex"": ""1"", ""content"": ""和我眼光一样的人还是挺多的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想的睡不着""}, {""sex"": ""1"", ""content"": ""那就不要想了，赶紧睡觉吧。""}, {""sex"": ""1"", ""content"": ""你这小脑袋瓜子想啥呢。""}], ""lock"": 1}"
