"{""chat"": [{""sex"": ""1"", ""content"": ""头像是本人吗?""}, {""sex"": ""2"", ""content"": ""不是 ????""}, {""sex"": ""1"", ""content"": ""那就好 ，起码我是在确定撩妹""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也说不上来""}, {""sex"": ""1"", ""content"": ""难道这就是女人的直觉？""}, {""sex"": ""1"", ""content"": ""其实你不说我也懂你的意思。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好怕呀""}, {""sex"": ""1"", ""content"": ""别怕，我可是保护小公主的骑士。""}, {""sex"": ""1"", ""content"": ""怕就赶紧躲到我的怀里来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又撩人""}, {""sex"": ""1"", ""content"": ""没办法，遇见你我就想撩啊。""}, {""sex"": ""1"", ""content"": ""撩人不可耻的好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在你心里是什么颜色？""}, {""sex"": ""1"", ""content"": ""五彩斑斓，我也不知道是什么颜色。""}, {""sex"": ""1"", ""content"": ""你想是什么颜色就是什么颜色。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""头像是你吗？""}, {""sex"": ""1"", ""content"": ""是不是迷恋上我的帅气了？""}, {""sex"": ""1"", ""content"": ""头像还不及我十分之一呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有说要跟你在一起""}, {""sex"": ""1"", ""content"": ""你不说话，不就是默认吗。""}, {""sex"": ""1"", ""content"": ""那我们现在能在一起吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""到家了么""}, {""sex"": ""1"", ""content"": ""没有你的地方都不是家""}, {""sex"": ""1"", ""content"": ""我到我丈母娘家了，你下来开个门""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看电影了""}, {""sex"": ""1"", ""content"": ""看电影竟然没约我，太过分了。""}, {""sex"": ""1"", ""content"": ""最近有好多好看的电影，想跟你一起去看看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚睡不着""}, {""sex"": ""1"", ""content"": ""怪你太想我了吧。""}, {""sex"": ""1"", ""content"": ""都怪我昨天晚上想你想太久了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哎你超无聊的哎""}, {""sex"": ""1"", ""content"": ""所以每天只能靠着想着你过日子了。""}, {""sex"": ""1"", ""content"": ""是因为你太过有趣了，所以凸显得我很无聊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好啊，很高兴认识你""}, {""sex"": ""1"", ""content"": ""哇，我抓到活着的小仙女啦""}, {""sex"": ""1"", ""content"": ""我也好高兴啊，我一直在等你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么不睡觉呢""}, {""sex"": ""1"", ""content"": ""我女朋友还没睡我不能先睡""}, {""sex"": ""1"", ""content"": ""这个点还早呢，我可是夜猫子""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早都起来了""}, {""sex"": ""1"", ""content"": ""起这么早呀，怎么也不叫我呢？""}, {""sex"": ""1"", ""content"": ""小仙女的习惯可真好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""但我要看电影""}, {""sex"": ""1"", ""content"": ""电影能有我好看吗？""}, {""sex"": ""1"", ""content"": ""需要我陪你一起去看电影吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""特能吃""}, {""sex"": ""1"", ""content"": ""你这个吃货！就知道吃！""}, {""sex"": ""1"", ""content"": ""能吃是福啊，吃呗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你买给我吗""}, {""sex"": ""1"", ""content"": ""只要你开口，我就给你买。""}, {""sex"": ""1"", ""content"": ""嗯，你喜欢的我肯定给你买。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我挺开心的啊""}, {""sex"": ""1"", ""content"": ""只要你开心了，我就开心了。""}, {""sex"": ""1"", ""content"": ""你这么开心能不能也把我变得开心点。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打什么""}, {""sex"": ""1"", ""content"": ""打电话给我呀，想念你的声音了。""}, {""sex"": ""1"", ""content"": ""为我喜欢的女孩疯狂打call！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""让我哭""}, {""sex"": ""1"", ""content"": ""我已经准备好了纸巾，哭吧""}, {""sex"": ""1"", ""content"": ""小姐姐这是为何哭呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""确定吗""}, {""sex"": ""1"", ""content"": ""我本来是没有确定的。""}, {""sex"": ""2"", ""content"": ""嗯？""}, {""sex"": ""1"", ""content"": ""遇到这么好看的你就确定了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哪里哭了""}, {""sex"": ""1"", ""content"": ""还好你没哭，不然我要心痛了。""}, {""sex"": ""1"", ""content"": ""没哭就好，我可见不得心爱的女孩子哭。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那要看你有没有本事了""}, {""sex"": ""1"", ""content"": ""我的能力你还需要怀疑吗？""}, {""sex"": ""1"", ""content"": ""我会让你看到我的真本事的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以呀你""}, {""sex"": ""1"", ""content"": ""还行吧，也就一般般的啦。""}, {""sex"": ""1"", ""content"": ""一点都不可以，还不如你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有多幸运""}, {""sex"": ""1"", ""content"": ""我的所有幸运都用来遇见你了。""}, {""sex"": ""1"", ""content"": ""幸运女神在微笑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么快就暴露了""}, {""sex"": ""1"", ""content"": ""对啊，你都露馅了。""}, {""sex"": ""1"", ""content"": ""你以为你能躲得过我的火眼金睛吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么快就去睡觉了啊""}, {""sex"": ""1"", ""content"": ""想你想太久了，脑子疲惫了。""}, {""sex"": ""1"", ""content"": ""这不是想早早的梦到你嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃了包子""}, {""sex"": ""1"", ""content"": ""肯定是香喷喷的肉包子对不对？""}, {""sex"": ""1"", ""content"": ""突然觉得包子是世界上最好吃的东西了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很幸运""}, {""sex"": ""1"", ""content"": ""爱笑的女孩都挺幸运的。""}, {""sex"": ""1"", ""content"": ""那我能来分一点幸运吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天休息了吗""}, {""sex"": ""1"", ""content"": ""休息啦，你要找我玩嘛？""}, {""sex"": ""1"", ""content"": ""你担心我累着呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有点意外""}, {""sex"": ""1"", ""content"": ""可是，我喜欢上你从来不是意外。""}, {""sex"": ""1"", ""content"": ""这或许是个美丽的意外。""}], ""lock"": 1}"
