"{""chat"": [{""sex"": ""1"", ""content"": ""麻烦你把头像删掉""}, {""sex"": ""2"", ""content"": ""为什么?""}, {""sex"": ""1"", ""content"": ""太美，我容易投入感情""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我和你是什么关系""}, {""sex"": ""1"", ""content"": ""你想和我是什么关系呢？""}, {""sex"": ""1"", ""content"": ""关系那么多，我怕说不清楚啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是不是很聪明""}, {""sex"": ""1"", ""content"": ""是的，真的是很聪明呀。""}, {""sex"": ""1"", ""content"": ""这么聪明的也不是第一次见到了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天过的怎么样""}, {""sex"": ""1"", ""content"": ""一般吧，反正能吃能睡就是了。""}, {""sex"": ""1"", ""content"": ""没有你在，我怎么过的好呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不可以这样的""}, {""sex"": ""1"", ""content"": ""给我一个不可以这样的理由。""}, {""sex"": ""1"", ""content"": ""我又没有杀人放火，为什么不可以这样呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哎一言难尽""}, {""sex"": ""1"", ""content"": ""那就慢慢说，我们有的是时间。""}, {""sex"": ""1"", ""content"": ""这么无奈的吗，也许说给我听我可以帮你想想办法哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一言难尽呀""}, {""sex"": ""1"", ""content"": ""那就长话短说。""}, {""sex"": ""1"", ""content"": ""那你多说几句不就知道了呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别吓我好么""}, {""sex"": ""1"", ""content"": ""别怕，有我在不会有事的。""}, {""sex"": ""1"", ""content"": ""疼你还来不及呢，怎么会吓你呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又要胖了""}, {""sex"": ""1"", ""content"": ""你在我心里的分量又重了。""}, {""sex"": ""1"", ""content"": ""再胖也还是我的小可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""综艺""}, {""sex"": ""1"", ""content"": ""好像女孩子都特别喜欢看综艺。""}, {""sex"": ""1"", ""content"": ""什么综艺呀，好看的话可以分享给我看看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可怕可怕""}, {""sex"": ""1"", ""content"": ""怕了就钻我怀里躲躲。""}, {""sex"": ""1"", ""content"": ""别怕，虽然我也不是什么好人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就不怕""}, {""sex"": ""1"", ""content"": ""男子汉大丈夫，有什么好怕的""}, {""sex"": ""1"", ""content"": ""我不怕，没有什么比失去你更可怕的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可怕吧""}, {""sex"": ""1"", ""content"": ""幸好我胆子大，没觉得可怕""}, {""sex"": ""1"", ""content"": ""你害怕吗，你要是害怕可以到我怀里来""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""画画""}, {""sex"": ""1"", ""content"": ""果然好看的人都很有艺术细胞""}, {""sex"": ""2"", ""content"": ""没有没有""}, {""sex"": ""1"", ""content"": ""有空可以教教我吗，我也想感受一下艺术的美""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得我爱你吗""}, {""sex"": ""1"", ""content"": ""我相信你肯定是爱我的。""}, {""sex"": ""1"", ""content"": ""我不知道你爱不爱我，但我很清楚我是爱你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢黄色""}, {""sex"": ""1"", ""content"": ""黄色是明亮的颜色，说明你很活泼可爱呀""}, {""sex"": ""1"", ""content"": ""我还以为你会喜欢粉红色呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得我是什么颜色""}, {""sex"": ""1"", ""content"": ""白色：心灵深处的人""}, {""sex"": ""1"", ""content"": ""蓝色：爱的人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡觉了吗""}, {""sex"": ""1"", ""content"": ""等你睡了我再睡。""}, {""sex"": ""1"", ""content"": ""准备了，要一起睡吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""到家了""}, {""sex"": ""1"", ""content"": ""你以后能不能让我放点心啊。""}, {""sex"": ""2"", ""content"": ""怎么了？""}, {""sex"": ""1"", ""content"": ""怎么可以自己一个人回家呢，应该我送你才对。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就看了个电影""}, {""sex"": ""1"", ""content"": ""电影有我好看吗？""}, {""sex"": ""1"", ""content"": ""这种看电影的事情不叫我一起吗？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也喜欢看电影""}, {""sex"": ""1"", ""content"": ""有机会电影院约起呀。""}, {""sex"": ""1"", ""content"": ""小仙女有什么好看的电影推荐吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要陪看电影嘛""}, {""sex"": ""1"", ""content"": ""只是陪看电影吗？""}, {""sex"": ""1"", ""content"": ""我只想陪你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你很会说话嘛""}, {""sex"": ""1"", ""content"": ""你不试试怎么知道会不会呢。""}, {""sex"": ""1"", ""content"": ""你是想听我好好聊聊你吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么还不睡觉呀""}, {""sex"": ""1"", ""content"": ""想和你多聊聊天，就没睡意了。""}, {""sex"": ""1"", ""content"": ""要是梦里没有你，我宁愿不睡觉。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要午休""}, {""sex"": ""1"", ""content"": ""那你好好休息，睡个饱饱的午觉""}, {""sex"": ""1"", ""content"": ""嗯嗯，那你先休息吧，我们晚上再聊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""迷失""}, {""sex"": ""1"", ""content"": ""千万不能迷失自己，知道吗？""}, {""sex"": ""1"", ""content"": ""我在你的眼睛里迷失了方向""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想变瘦""}, {""sex"": ""1"", ""content"": ""你是想变瘦吸引我吧。""}, {""sex"": ""1"", ""content"": ""麻麻说微胖的女孩子才是最好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喜欢他""}, {""sex"": ""1"", ""content"": ""可是他不喜欢你，别挣扎了好不好？""}, {""sex"": ""1"", ""content"": ""你什么时候能看到我对你的喜欢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你买了啥""}, {""sex"": ""1"", ""content"": ""当然是买了些好吃的呀。""}, {""sex"": ""1"", ""content"": ""你喜欢吃啥，我就买了啥。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又不来我身边""}, {""sex"": ""1"", ""content"": ""我怕来了你会受不了。""}, {""sex"": ""1"", ""content"": ""那你好好等着吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃了蜜呀""}, {""sex"": ""1"", ""content"": ""是不是都甜到你心窝里去了。""}, {""sex"": ""1"", ""content"": ""酸酸甜甜就是我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我一会出去""}, {""sex"": ""1"", ""content"": ""那你记得防晒，外面很热的""}, {""sex"": ""1"", ""content"": ""出去干嘛呀，外面这大热天的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我比较自由 啊""}, {""sex"": ""1"", ""content"": ""跟我在一起也会很自由的。""}, {""sex"": ""1"", ""content"": ""那我能陪你一起自由吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要工作了""}, {""sex"": ""1"", ""content"": ""那你先安心上班，我就先不打扰你了""}, {""sex"": ""1"", ""content"": ""工作的时候可不要分心想我哟""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不喜欢渣男""}, {""sex"": ""1"", ""content"": ""我也貌似不算是渣男吧。""}, {""sex"": ""1"", ""content"": ""我是暖男不是渣男。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""脚还疼""}, {""sex"": ""1"", ""content"": ""下次注意点知道吗？""}, {""sex"": ""1"", ""content"": ""我揉一揉就不疼啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是心动吗""}, {""sex"": ""1"", ""content"": ""糟糕眼神躲不掉。""}, {""sex"": ""1"", ""content"": ""我心的确是为你动了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好，你惹我笑就要收费""}, {""sex"": ""1"", ""content"": ""给你钱，你随意笑！""}, {""sex"": ""1"", ""content"": ""你笑的这么好看，收费很正常。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好亲爱的""}, {""sex"": ""1"", ""content"": ""你也好呀，么么我的亲爱的""}, {""sex"": ""1"", ""content"": ""小仙女叫我亲爱的的时候声音一定很温柔""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""520快乐，""}, {""sex"": ""1"", ""content"": ""吃狗粮的一天，一点都不快乐。""}, {""sex"": ""1"", ""content"": ""谢谢小仙女的祝福，可是我希望每天都快乐，你愿意以后每一个日子都陪着我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚跟谁聊天""}, {""sex"": ""1"", ""content"": ""朋友，说你怎么怎么好呢""}, {""sex"": ""1"", ""content"": ""我在梦里就只和你一个人聊天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想我干吗""}, {""sex"": ""1"", ""content"": ""见不到你，所以只能想想你了。""}, {""sex"": ""1"", ""content"": ""谁让你在我心里蹦来蹦去的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要不试试""}, {""sex"": ""1"", ""content"": ""人生就是要勇于尝试，试试吧。""}, {""sex"": ""1"", ""content"": ""好啊，说不定试着试着会有意想不到的收获呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也可以试试""}, {""sex"": ""1"", ""content"": ""小仙女的建议准没错，我也试试看。""}, {""sex"": ""1"", ""content"": ""我想跟你试试，你觉得怎么样？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可怜兮兮的""}, {""sex"": ""1"", ""content"": ""这么可怜的吗！""}, {""sex"": ""1"", ""content"": ""需要我的疼爱吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没时间了""}, {""sex"": ""1"", ""content"": ""我们还有余生，不会没时间的。""}, {""sex"": ""1"", ""content"": ""那你还不赶紧爱上我！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你起这么早啊""}, {""sex"": ""1"", ""content"": ""起早了就可以多点时间来想你啦。""}, {""sex"": ""1"", ""content"": ""我只是算你起床的时间和你相遇罢了。""}], ""lock"": 1}"
