"{""chat"": [{""sex"": ""1"", ""content"": ""你好，请问 XX 路是不是在这坐""}, {""sex"": ""2"", ""content"": ""是的""}, {""sex"": ""1"", ""content"": ""哇，一出门就碰上好人了，上次问路一个丑丑的女人都不理我，看来外表和内在果然是成正比的""}, {""sex"": ""2"", ""content"": ""哈哈~""}, {""sex"": ""1"", ""content"": ""我对这边不怎么熟，等下万一迷路遇不到你这样的好人就麻烦了，善良 妹子,要不留个电话给我就可以随时问你路了，你号码多少呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""?你这种人在电视里只能活两集?""}, {""sex"": ""1"", ""content"": ""算命的告诉我，这辈子只能和漂亮活好的女人在一起""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""劝你少发自拍，害我啥也没干光盯着你照片看了两小时。""}, {""sex"": ""1"", ""content"": ""hi,你朋友圈的那碗鸡汤我喝了。""}, {""sex"": ""1"", ""content"": ""翻到你分享的那首歌，最近都是我的单曲循环。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""Hi,我有个问题想问一下女生意见，女孩子一般是先贴睫毛还是先涂眼影的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得我好看吗""}, {""sex"": ""1"", ""content"": ""好看啊，难道有人比你好看的吗？""}, {""sex"": ""1"", ""content"": ""你不是好看，你是非常的漂亮。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""因为看见我了""}, {""sex"": ""1"", ""content"": ""对啊，看见了我这生的挚爱。""}, {""sex"": ""1"", ""content"": ""如果不死看见你，我都不知道什么是爱情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你太夸张了""}, {""sex"": ""1"", ""content"": ""一点都不夸张，我觉得我很实在。""}, {""sex"": ""1"", ""content"": ""这种程度就夸张了吗？那更夸张的你是不是会受不了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""天天向上""}, {""sex"": ""1"", ""content"": ""你这是暗示我要好好学习嘛？""}, {""sex"": ""1"", ""content"": ""不止要天天向上，还要天天开心""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""马上上课了""}, {""sex"": ""1"", ""content"": ""好的，好好学习天天向上""}, {""sex"": ""1"", ""content"": ""认真上课，放学后别走""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""躺着躺着就睡着了""}, {""sex"": ""1"", ""content"": ""躺着躺着都能睡着，一定是累着了吧""}, {""sex"": ""1"", ""content"": ""那你有没有好好盖被子，可别着凉了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要坚持""}, {""sex"": ""1"", ""content"": ""坚持一下，以后什么样都有可能啊。""}, {""sex"": ""1"", ""content"": ""放心吧，我一定会好好坚持的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在被窝里""}, {""sex"": ""1"", ""content"": ""暖好了吗？那我要进来咯。""}, {""sex"": ""1"", ""content"": ""一听就觉得很舒服，想钻你被窝。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在吃好吃的""}, {""sex"": ""1"", ""content"": ""你这么吃独食真的好吗。""}, {""sex"": ""1"", ""content"": ""吃胖点吧，最后只剩下我要你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早点休息吧你""}, {""sex"": ""1"", ""content"": ""你先休息，我随后就到。""}, {""sex"": ""1"", ""content"": ""我等会儿，现在满脑子都是你睡不着。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早点儿休息""}, {""sex"": ""1"", ""content"": ""小仙女也要早点睡觉哦，晚安。""}, {""sex"": ""1"", ""content"": ""被人关系的感觉真好，已经很久没有人关心过我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你给我讲故事呗""}, {""sex"": ""1"", ""content"": ""我怕把你给讲睡着了。""}, {""sex"": ""1"", ""content"": ""我们的故事不正在进行吗，还需要我讲吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没撩到""}, {""sex"": ""1"", ""content"": ""你要不再试试，保证能撩到。""}, {""sex"": ""1"", ""content"": ""撩我只需一句“在吗”""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就知道欺负人""}, {""sex"": ""1"", ""content"": ""我欺负的人只有你。""}, {""sex"": ""1"", ""content"": ""冤枉啊，我这么稀罕你怎么可能欺负你？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哪都不对""}, {""sex"": ""1"", ""content"": ""你不说清楚我怎么知道是哪里嘛。""}, {""sex"": ""1"", ""content"": ""就算不对，我也会想办法让它们变成对。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也是小孩子""}, {""sex"": ""1"", ""content"": ""小孩带着小孩，这画面不太对啊""}, {""sex"": ""1"", ""content"": ""爱情看来是和年龄无关啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""老是做噩梦""}, {""sex"": ""1"", ""content"": ""摸摸头，梦都是假的，别怕。""}, {""sex"": ""1"", ""content"": ""那我今晚到你梦里去保护你好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饭好快""}, {""sex"": ""1"", ""content"": ""男人吃饭就是要大口大口吃嘛""}, {""sex"": ""1"", ""content"": ""我也想吃慢点，但是赶时间呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[握手][握手]""}, {""sex"": ""1"", ""content"": ""真希望能牵你的手啊。""}, {""sex"": ""1"", ""content"": ""在我的家乡，握手就是喜欢的意思。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一整晚没睡""}, {""sex"": ""1"", ""content"": ""怎么一整晚没睡，你昨晚干嘛去了？""}, {""sex"": ""1"", ""content"": ""那你今天岂不是顶着一双熊猫眼？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚都没睡好""}, {""sex"": ""1"", ""content"": ""是不是昨天晚上在你梦里吵到你了？""}, {""sex"": ""1"", ""content"": ""叫你不要太想我，你就是不听。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚睡的还不错""}, {""sex"": ""1"", ""content"": ""一定是我的功劳，我昨晚一直在偷偷守护你呢。""}, {""sex"": ""1"", ""content"": ""睡眠质量这么好呀，羡慕，我都好久没有睡过好觉了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你今天没有上班吗？""}, {""sex"": ""1"", ""content"": ""难道我上班就不能和你聊天吗""}, {""sex"": ""1"", ""content"": ""不上班难道你养我？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你今天不用上班吗？""}, {""sex"": ""1"", ""content"": ""我不上班的话，你养我吗？""}, {""sex"": ""1"", ""content"": ""仙女的呼唤，我随叫随到。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么样的人？""}, {""sex"": ""1"", ""content"": ""一个我喜欢的人。""}, {""sex"": ""1"", ""content"": ""像你一样好看的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有对象""}, {""sex"": ""1"", ""content"": ""你放心，我不会撬你墙角的。""}, {""sex"": ""2"", ""content"": ""额……""}, {""sex"": ""1"", ""content"": ""就算你有对象也没关系，我们还能做朋友，你对象总不能不让你交朋友吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想的什么""}, {""sex"": ""1"", ""content"": ""满脑子想的全是你。""}, {""sex"": ""1"", ""content"": ""想着与你有关的未来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""人死了""}, {""sex"": ""1"", ""content"": ""逝者安息，愿天堂里都是美好""}, {""sex"": ""1"", ""content"": ""人死不能复生，不要太难过了，好好珍惜现在的生活吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看像""}, {""sex"": ""1"", ""content"": ""我看你也挺像我女朋友的""}, {""sex"": ""1"", ""content"": ""我也觉得挺像的，我们是不是还挺有默契""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我声音甜吗""}, {""sex"": ""1"", ""content"": ""还好我最近都不怎么吃甜的，不然就被你甜到了。""}, {""sex"": ""1"", ""content"": ""你这么甜是想让我晚上梦到你都是微笑的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我已经不想说话了""}, {""sex"": ""1"", ""content"": ""看来是要开始行动上的交流了。""}, {""sex"": ""1"", ""content"": ""不说话我就只能用心感受你的想法了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""只有惊吓""}, {""sex"": ""1"", ""content"": ""什么嘛，一点惊喜都没有吗？""}, {""sex"": ""1"", ""content"": ""知道你胆小，故意吓你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不累啊""}, {""sex"": ""1"", ""content"": ""不累，只要你开心，再苦再累我也愿意""}, {""sex"": ""1"", ""content"": ""我就是喜欢和你聊天，只要和你聊天我就不累""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不想碰感情了""}, {""sex"": ""1"", ""content"": ""那我可以让感情来碰你吗。""}, {""sex"": ""1"", ""content"": ""但是感情它会找上你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夏日浪漫的句子""}, {""sex"": ""1"", ""content"": ""这个夏天要一起喝汽水吗""}, {""sex"": ""1"", ""content"": ""盛夏白瓷梅子汤 碎冰碰壁当啷响""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好啊，吃饭没呢""}, {""sex"": ""1"", ""content"": ""一个人叫果腹，和你一起那才叫吃饭。""}, {""sex"": ""1"", ""content"": ""我在等着你叫我一起吃饭""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那吃饭了没""}, {""sex"": ""1"", ""content"": ""你要是请我吃饭，我可以没吃的。""}, {""sex"": ""1"", ""content"": ""你想请我吃饭就直说的啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""挺会说的嘛""}, {""sex"": ""1"", ""content"": ""遇到了对的人就这么能说。""}, {""sex"": ""1"", ""content"": ""我只说给你一个人听。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看你挺会说的""}, {""sex"": ""1"", ""content"": ""一般一般世界第三。""}, {""sex"": ""1"", ""content"": ""再会说也没能把你的心说动啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""请问怎么称呼你呢？""}, {""sex"": ""1"", ""content"": ""你可以叫我老公，宝贝。""}, {""sex"": ""1"", ""content"": ""你想要怎么称呼都是没有问题的啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""啥时候来""}, {""sex"": ""1"", ""content"": ""你希望我什么时候去我就过去。""}, {""sex"": ""1"", ""content"": ""想我的心是不是已经按耐不住了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""啥时候睡""}, {""sex"": ""1"", ""content"": ""你什么时候和我说晚安呢？""}, {""sex"": ""1"", ""content"": ""想你想够了，我自然就睡了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你啥时候睡啊""}, {""sex"": ""1"", ""content"": ""再陪你一会，我还舍不得睡。""}, {""sex"": ""1"", ""content"": ""等你什么时候想睡了，我们一起睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯在上班""}, {""sex"": ""1"", ""content"": ""想给你捶捶背揉揉肩，不想你太累。""}, {""sex"": ""1"", ""content"": ""是不是一边上班一边在想我呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你撒个娇给我看看啊""}, {""sex"": ""1"", ""content"": ""想法很好，但是不现实啊。""}, {""sex"": ""1"", ""content"": ""我撒娇岂是你想看就能看的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上午问候语""}, {""sex"": ""1"", ""content"": ""早上好，昨晚睡得怎么样？""}, {""sex"": ""1"", ""content"": ""今天天气很不错，感觉心情也很好，你呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上问候语""}, {""sex"": ""1"", ""content"": ""又是比昨天更爱你的一天。""}, {""sex"": ""1"", ""content"": ""喜欢你的一天，又来临啦。""}, {""sex"": ""1"", ""content"": ""亲爱的，赶快起床了，我好想你!""}, {""sex"": ""1"", ""content"": ""该起床给我一个早安吻了""}, {""sex"": ""1"", ""content"": ""昨晚做了个好梦，因为里面有你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""情感短句""}, {""sex"": ""1"", ""content"": ""最幸福的状态大概就是，你喜欢粘着的那个人永远都不嫌你烦。""}, {""sex"": ""1"", ""content"": ""多年以后你和谁情深似海，会不会想起你还欠我一个未来。""}, {""sex"": ""1"", ""content"": ""喜欢是急着确定关系，爱是等自己有能力给她一个家。""}, {""sex"": ""1"", ""content"": ""爱是一念之差，最幸福的不过是，你曾温柔呼唤，而我恰好有过应答。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""人生短暂""}, {""sex"": ""1"", ""content"": ""但是与你相伴也是幸事。""}, {""sex"": ""1"", ""content"": ""想你的时候就不会觉得短暂了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吹牛了""}, {""sex"": ""1"", ""content"": ""让我看看有几头牛在天上？""}, {""sex"": ""1"", ""content"": ""能让你心花怒放，吹吹牛也不是不可以。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可是我不可爱""}, {""sex"": ""1"", ""content"": ""你确实不可爱，你只是过分美丽。""}, {""sex"": ""1"", ""content"": ""你要是不可爱怎么会这么讨人喜爱呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为什么会有这种想法""}, {""sex"": ""1"", ""content"": ""难道我不能好好想你嘛？！""}, {""sex"": ""1"", ""content"": ""因为我就是这么想你啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有那么开心吗""}, {""sex"": ""1"", ""content"": ""跟喜欢的人聊天当然开心啦。""}, {""sex"": ""1"", ""content"": ""你要是亲我一下我就更开心了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么跟人早上好""}, {""sex"": ""1"", ""content"": ""美好的一天，从爱老婆开始""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么醒的这么早""}, {""sex"": ""1"", ""content"": ""醒的早不如醒的巧啊。""}, {""sex"": ""1"", ""content"": ""不知道，可能是想早点和你说早安吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""因为没有你，世界都是黑的""}, {""sex"": ""1"", ""content"": ""有了我，你的世界被我点亮。""}, {""sex"": ""1"", ""content"": ""怎么感觉我像是个电灯泡呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们还没见过""}, {""sex"": ""1"", ""content"": ""之前在梦里不是已经见过了吗？""}, {""sex"": ""1"", ""content"": ""如果不介意，现在见一下""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要看小说""}, {""sex"": ""1"", ""content"": ""小说有什么好看的，看我吧。""}, {""sex"": ""1"", ""content"": ""你喜欢看什么类型的小说，交流一下呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我会一直爱你""}, {""sex"": ""1"", ""content"": ""我会比你更爱你的。""}, {""sex"": ""1"", ""content"": ""那你要好好努力，不能松懈。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怕出车祸\u0014?""}, {""sex"": ""1"", ""content"": ""我开车很稳的，你放心好了。""}, {""sex"": ""1"", ""content"": ""我怎么可能让喜欢的人出车祸呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你谁啊""}, {""sex"": ""1"", ""content"": ""我是你未来男朋友，你不知道？""}, {""sex"": ""1"", ""content"": ""我是谁重要吗？""}], ""lock"": 1}"
