"{""chat"": [{""sex"": ""1"", ""content"": ""你好……请问附近有个星巴克，你知道在哪里么？""}, {""sex"": ""2"", ""content"": ""知道/不知道""}, {""sex"": ""1"", ""content"": ""很谢谢你……你在这里逛街啊，我朋友还没有来。我觉得你人特别好，如果有机会的话，应该一起坐坐，喝杯咖啡，我们说不定能成为不错的朋友""}, {""sex"": ""2"", ""content"": ""(给出回应）""}, {""sex"": ""1"", ""content"": ""我一会儿就要去找朋友了，希望能再见到你，不如我们交换个联系方式吧！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想都别想""}, {""sex"": ""1"", ""content"": ""人总要想的，不然就和咸鱼有啥区别。""}, {""sex"": ""1"", ""content"": ""你说不想就不想，我多没面子啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的好烦""}, {""sex"": ""1"", ""content"": ""有我在呢，把烦恼通通都忘掉吧。""}, {""sex"": ""1"", ""content"": ""在烦什么呢，说给我听或许我能帮你解决烦恼哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""房间乱""}, {""sex"": ""1"", ""content"": ""你是住在猪圈的猪猪女孩吗？""}, {""sex"": ""1"", ""content"": ""我帮你整理房间，你帮我整理我的心好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""口红到了""}, {""sex"": ""1"", ""content"": ""你涂上肯定特别好看，快试试。""}, {""sex"": ""1"", ""content"": ""感觉人长得好看用什么色号的口红都合适。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""年纪小""}, {""sex"": ""1"", ""content"": ""年纪小没关系，懂得多就可以啦。""}, {""sex"": ""1"", ""content"": ""那有什么关系呢，人都是从年纪小成长起来的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还笑得出来，看来是好了""}, {""sex"": ""1"", ""content"": ""笑一笑，至少让气氛变得好点。""}, {""sex"": ""1"", ""content"": ""既然没办法改变现状就改变下自己的心情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我知道我可爱呀""}, {""sex"": ""1"", ""content"": ""我已经找不到比你更可爱的人了。""}, {""sex"": ""1"", ""content"": ""你的可爱难道不是公认的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没事吧你""}, {""sex"": ""1"", ""content"": ""有事！就是我想你了。""}, {""sex"": ""1"", ""content"": ""没事啊，我这样的能有啥事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚在打游戏""}, {""sex"": ""1"", ""content"": ""打游戏怎么没喊我一起呀？""}, {""sex"": ""1"", ""content"": ""我现在觉得打游戏很无聊，还是跟你聊天比较有意思。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""下雨带伞了吗""}, {""sex"": ""1"", ""content"": ""我说没带的话，你会心疼我吗？""}, {""sex"": ""1"", ""content"": ""作为你的护花使者怎么会没带呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""工作比较重要""}, {""sex"": ""1"", ""content"": ""工作虽然很重要，但我觉得没有你重要""}, {""sex"": ""1"", ""content"": ""就算工作很重要也不可以把全部的生活都贡献给工作了呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我颓废了""}, {""sex"": ""1"", ""content"": ""振作起来！怎么可以让自己颓废堕落呢？""}, {""sex"": ""1"", ""content"": ""生活这么美好，怎么可以如此消极！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要被打""}, {""sex"": ""1"", ""content"": ""打是亲，打一打正常的啦。""}, {""sex"": ""1"", ""content"": ""一天不打上房揭瓦呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不是渣男吧""}, {""sex"": ""1"", ""content"": ""我哪里像是渣男啊。""}, {""sex"": ""1"", ""content"": ""你见过这么老实的渣男嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""求撩""}, {""sex"": ""1"", ""content"": ""放心，我狠狠的撩你就完事了。""}, {""sex"": ""1"", ""content"": ""等会儿，撩你不好嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打游戏来着""}, {""sex"": ""1"", ""content"": ""还打游戏呢，你这个网瘾少女""}, {""sex"": ""1"", ""content"": ""打什么游戏呀，我可以陪你打""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""幸运""}, {""sex"": ""1"", ""content"": ""你的好运正在派送中，请注意查收~""}, {""sex"": ""2"", ""content"": ""哈哈哈哈""}, {""sex"": ""1"", ""content"": ""你知道吗，其实我最幸运的事就是这辈子能够遇到你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃过了吗""}, {""sex"": ""1"", ""content"": ""你要是没吃，我们一起去吃。""}, {""sex"": ""1"", ""content"": ""我想跟你一起吃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不合适呗""}, {""sex"": ""1"", ""content"": ""人总是会遇见合适的那个人。""}, {""sex"": ""1"", ""content"": ""合不合适也只有自己试过了才知道。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快乐得很""}, {""sex"": ""1"", ""content"": ""我就喜欢你这么快乐的女孩纸。""}, {""sex"": ""1"", ""content"": ""那我可以分享一下你的快乐嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢歌""}, {""sex"": ""1"", ""content"": ""小仙女喜欢什么歌呀，好听的歌可以分享给我哦""}, {""sex"": ""1"", ""content"": ""那你应该也喜欢唱歌吧，不知道我能否有幸听到你美妙的歌声呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你挺自恋""}, {""sex"": ""1"", ""content"": ""只有够资本的男人才会自恋。""}, {""sex"": ""1"", ""content"": ""如果我连我自己都不喜欢，那怎么喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你太吵了""}, {""sex"": ""1"", ""content"": ""我多说几句话才不会让气氛太尴尬。""}, {""sex"": ""1"", ""content"": ""那我小点声说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天读书日""}, {""sex"": ""1"", ""content"": ""莎士比亚曾说：生活里没有书籍，就好像没有阳光；智慧里没有书籍，就好像鸟儿没有翅膀。""}, {""sex"": ""1"", ""content"": ""那你今天看书了吗？我越来越觉得看书是一件很重要的事情了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没啥开心的""}, {""sex"": ""1"", ""content"": ""那我们一起来制造开心吧。""}, {""sex"": ""1"", ""content"": ""我就知道没跟我在一起你就不开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我比你乖""}, {""sex"": ""1"", ""content"": ""没办法，你这么乖是公认的。""}, {""sex"": ""1"", ""content"": ""你这么乖我都不好意思了呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你咋那么会说话呢""}, {""sex"": ""1"", ""content"": ""这都是为了遇见你提前做的准备。""}, {""sex"": ""1"", ""content"": ""遇到喜欢的人就应该说她喜欢听的话。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""然後呢""}, {""sex"": ""1"", ""content"": ""想知道后面发生什么，请我吃饭就告诉你。""}, {""sex"": ""1"", ""content"": ""然后，然后就没有然后了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想读了""}, {""sex"": ""1"", ""content"": ""读书的苦都是为了将来少吃苦，你现在不读，是想以后吃苦吗？""}, {""sex"": ""1"", ""content"": ""那咱们不读了，好好放松放松。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别提""}, {""sex"": ""1"", ""content"": ""那你就假装没听见，当我没说过吧。""}, {""sex"": ""1"", ""content"": ""那我不提了，你不要不开心，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""重吗""}, {""sex"": ""1"", ""content"": ""整个世界的重量压在我心上，当然重啦""}, {""sex"": ""1"", ""content"": ""不重不重，我可以轻易就拿起来""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不知道就对了""}, {""sex"": ""1"", ""content"": ""我不知道的话你就应该告诉我呀""}, {""sex"": ""1"", ""content"": ""不知道还对啊，你这不符合逻辑""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没想起来""}, {""sex"": ""1"", ""content"": ""知道你记性不好，所以我得好好照顾你。""}, {""sex"": ""1"", ""content"": ""以后有没想起来的事，都由我来提醒你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""无聊得要死""}, {""sex"": ""1"", ""content"": ""麻烦你无聊的时候找找我！""}, {""sex"": ""1"", ""content"": ""我就是上帝派来拯救你无聊的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""午安""}, {""sex"": ""1"", ""content"": ""中午的时候总是这么燥热。""}, {""sex"": ""2"", ""content"": ""对啊。""}, {""sex"": ""1"", ""content"": ""特别是想你却见不到你的中午。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""干活去了""}, {""sex"": ""1"", ""content"": ""需要帅哥的援助吗？""}, {""sex"": ""1"", ""content"": ""我的老婆还真是贤惠呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""已经起了""}, {""sex"": ""1"", ""content"": ""我还以为你还在赖床呢。""}, {""sex"": ""1"", ""content"": ""这么自觉起床的嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怕是做梦""}, {""sex"": ""1"", ""content"": ""对不起，这个梦我肯定是得做的。""}, {""sex"": ""1"", ""content"": ""人总是得有梦想的，万一实现了呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我比较喜欢狗""}, {""sex"": ""1"", ""content"": ""我也喜欢，狗狗是人类最好的朋友。""}, {""sex"": ""1"", ""content"": ""那我们以后一起养一只可爱的狗狗，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""抵触""}, {""sex"": ""1"", ""content"": ""试试看好吗，也许你只是被自己的恐惧吓坏了。""}, {""sex"": ""1"", ""content"": ""有些事情，尝试过后才会有意想不到的收获啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""比你笨的人有没有""}, {""sex"": ""1"", ""content"": ""说这句话的人不就是咯。""}, {""sex"": ""1"", ""content"": ""你是在暗示我说你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""该不会是在等我吧""}, {""sex"": ""1"", ""content"": ""不等你，我还能等谁啊。""}, {""sex"": ""1"", ""content"": ""肯定得等我家老婆大人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我能相信你嘛""}, {""sex"": ""1"", ""content"": ""连我都不信的话你还能相信谁？""}, {""sex"": ""1"", ""content"": ""当然能，我不会辜负你对我的信任的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我真的不认识你""}, {""sex"": ""1"", ""content"": ""认不认识不重要，重要的是我想认识你""}, {""sex"": ""1"", ""content"": ""网络一线牵，相逢即是缘""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡觉[呲牙]""}, {""sex"": ""1"", ""content"": ""那需要我和你说一句晚安吗？""}, {""sex"": ""1"", ""content"": ""好好睡觉，不许提被子！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看电视入迷""}, {""sex"": ""1"", ""content"": ""啥电视剧啊，能不能带带我""}, {""sex"": ""1"", ""content"": ""难道电视剧比我还要好看吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我马上睡觉""}, {""sex"": ""1"", ""content"": ""行，那我就去梦里找你。""}, {""sex"": ""1"", ""content"": ""千万不要想我，不然会睡不着的呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不容易""}, {""sex"": ""1"", ""content"": ""看到你这么不容易，我觉得很心疼。""}, {""sex"": ""1"", ""content"": ""我来了，以后不会让你这么辛苦了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去哪呀""}, {""sex"": ""1"", ""content"": ""带你策马奔腾，走遍天涯海角""}, {""sex"": ""1"", ""content"": ""我心里，你去吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在吗小哥哥""}, {""sex"": ""1"", ""content"": ""你撩我只需要一句“在吗”""}, {""sex"": ""1"", ""content"": ""难不成你想哥哥了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你说话还挺逗""}, {""sex"": ""1"", ""content"": ""那还不是得看听的是谁呀。""}, {""sex"": ""1"", ""content"": ""毕竟是说给你听的，得让你开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢晚安""}, {""sex"": ""1"", ""content"": ""今晚可以做个有你的美梦。""}, {""sex"": ""1"", ""content"": ""晚安，梦里的你可不要欺负我。""}], ""lock"": 1}"
