"{""chat"": [{""sex"": ""1"", ""content"": ""好久不见了，没想到你比以前更漂亮了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""来个华丽的自我介绍跳过我们的陌生感""}, {""sex"": ""2"", ""content"": ""介绍什么?""}, {""sex"": ""1"", ""content"": ""当然是名字，你还想给我介绍身体？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""洗碗了""}, {""sex"": ""1"", ""content"": ""小仙女的手这么好看，怎么能用来洗碗呢？""}, {""sex"": ""1"", ""content"": ""以后咱们家的碗我来洗，不辛苦你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不坑""}, {""sex"": ""1"", ""content"": ""万一你骗我，其实你是个深坑呢？""}, {""sex"": ""1"", ""content"": ""就算你是坑，我也跳。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也太会聊天了""}, {""sex"": ""1"", ""content"": ""一般一般世界第三啦。""}, {""sex"": ""1"", ""content"": ""我也就和你聊的愉快点而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要认真""}, {""sex"": ""1"", ""content"": ""但是我忍不住的想要去认真。""}, {""sex"": ""1"", ""content"": ""你不觉得男生认真的时候很帅吗？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你才幼稚""}, {""sex"": ""1"", ""content"": ""幼稚的让你没办法忘记我。""}, {""sex"": ""1"", ""content"": ""在自己喜欢的人面前，幼稚也是一种表现。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""端午节吃粽子""}, {""sex"": ""1"", ""content"": ""端午节送粽子啦！我这里有：吉祥八宝棕，象征招财进宝；龙凤状元粽，寓意金榜提名；养生瘦肉粽，代表多福多瘦；浓情蜜意粽，代表爱情美满""}, {""sex"": ""1"", ""content"": ""端午节跟你一起吃粽子，粽子是不是会更好吃？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""下午六点""}, {""sex"": ""1"", ""content"": ""那我去接你下班，然后带你去吃好吃的，好不好？""}, {""sex"": ""1"", ""content"": ""那还挺早的呀，正好可以吃饭。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""抢男人""}, {""sex"": ""1"", ""content"": ""你有我这个男人还不够吗？""}, {""sex"": ""1"", ""content"": ""你肯定抢不过别人的，所以老老实实做我的女人吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是找对象的吗""}, {""sex"": ""1"", ""content"": ""如果不是找对象能找到你这吗。""}, {""sex"": ""1"", ""content"": ""那你找男朋友吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""单纯的说我自己不想找对象""}, {""sex"": ""1"", ""content"": ""那不单纯的说呢？""}, {""sex"": ""1"", ""content"": ""那我的话，单纯的说只想找你处对象。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是最胖的""}, {""sex"": ""1"", ""content"": ""你要是不嫌我胖，那我就做最胖的那个。""}, {""sex"": ""1"", ""content"": ""所以我在你心里分量也是最重的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去洗衣服了""}, {""sex"": ""1"", ""content"": ""贤妻良母要不要把我的衣服也洗洗？""}, {""sex"": ""1"", ""content"": ""你这样，我都忍不住的想娶你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么知道呀""}, {""sex"": ""1"", ""content"": ""要是猜不出小公主的心思我就白混了。""}, {""sex"": ""1"", ""content"": ""因为我会读心术呀，读懂你的心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""如此""}, {""sex"": ""1"", ""content"": ""如能跟你白头偕老，也不枉此生来人间走一遭""}, {""sex"": ""1"", ""content"": ""这是你没想到的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""话虽如此""}, {""sex"": ""1"", ""content"": ""不仅话是如此，道理也是如此。""}, {""sex"": ""1"", ""content"": ""既然话说得有道理就不用再反驳啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃了什么""}, {""sex"": ""1"", ""content"": ""这么关心我，是不是喜欢上我了？""}, {""sex"": ""1"", ""content"": ""下次带你去吃不就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饱了么""}, {""sex"": ""1"", ""content"": ""吃饱了，可是看到你我又饿了。""}, {""sex"": ""1"", ""content"": ""吃饱喝足，准备去睡觉了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃么""}, {""sex"": ""1"", ""content"": ""你真的愿意让我尝一口吗""}, {""sex"": ""1"", ""content"": ""不吃的话你不会哭吧？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好好对自己""}, {""sex"": ""1"", ""content"": ""我也会好好对你的。""}, {""sex"": ""1"", ""content"": ""收到，保证完成任务。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""掉水里""}, {""sex"": ""1"", ""content"": ""你会游泳的，这个我知道。""}, {""sex"": ""1"", ""content"": ""掉水里可真的是一件麻烦的事情啊 。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""受不了啦""}, {""sex"": ""1"", ""content"": ""抱抱，受不了的时候就到我怀里来待一会儿。""}, {""sex"": ""1"", ""content"": ""是什么竟然让小仙女爆发了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在做饭了""}, {""sex"": ""1"", ""content"": ""我的肚子突然开始咕咕叫了。""}, {""sex"": ""1"", ""content"": ""你还会做饭，太优秀了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看看我画的怎么样？""}, {""sex"": ""1"", ""content"": ""挺好的，我还是蛮喜欢你这个风格的""}, {""sex"": ""1"", ""content"": ""你怎么不画画自己，我觉得会更好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""会见的""}, {""sex"": ""1"", ""content"": ""我很期待我们的见面。""}, {""sex"": ""1"", ""content"": ""那是什么时候呀，我已经迫不及待了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备干嘛呢""}, {""sex"": ""1"", ""content"": ""我正在准备和你这个小仙女聊天啊。""}, {""sex"": ""1"", ""content"": ""那得看你准备干点什么了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我到家""}, {""sex"": ""1"", ""content"": ""下次还是我亲自送你回家吧。""}, {""sex"": ""1"", ""content"": ""以后回家记得要和我说知道不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很绝望""}, {""sex"": ""1"", ""content"": ""绝处逢生，何况还有我在呢。""}, {""sex"": ""1"", ""content"": ""不绝望不绝望，肯定会有好转的机会。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""长得不好看才网恋""}, {""sex"": ""1"", ""content"": ""对啊，你长得很好看啊。""}, {""sex"": ""1"", ""content"": ""我们这不是网恋，是明着恋爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在看电影呢""}, {""sex"": ""1"", ""content"": ""电影能有我好看吗？""}, {""sex"": ""1"", ""content"": ""我不会是你脑海里的电影男主角吧，嘻嘻""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""化妆的""}, {""sex"": ""1"", ""content"": ""我相信小仙女素颜也肯定很好看""}, {""sex"": ""1"", ""content"": ""其实你这么天生丽质，不化妆也很美的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想吃嘛""}, {""sex"": ""1"", ""content"": ""那咋办呢，只能带你去吃咯""}, {""sex"": ""1"", ""content"": ""等会儿，变胖了不要怪我啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有那么无聊""}, {""sex"": ""1"", ""content"": ""那你觉得我有那么无聊吗？""}, {""sex"": ""1"", ""content"": ""所以我才需要你这么有趣的人啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想吃吗？""}, {""sex"": ""1"", ""content"": ""想啊，我这个吃货能不想吃吗""}, {""sex"": ""1"", ""content"": ""让我吃一口这么好吃的你呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哼，男人的嘴骗人的鬼""}, {""sex"": ""1"", ""content"": ""我希望这嘴能把你骗到我的户口本上。""}, {""sex"": ""1"", ""content"": ""善意的谎言有时候不算是骗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""城市套路太深""}, {""sex"": ""1"", ""content"": ""农村套路更加离谱知道不。""}, {""sex"": ""1"", ""content"": ""我只是想把你的心套住而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""给我买口红。""}, {""sex"": ""1"", ""content"": ""那得看你现在嘴巴甜不甜了。""}, {""sex"": ""1"", ""content"": ""这是你要我买口红的态度吗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""对 刚醒""}, {""sex"": ""1"", ""content"": ""刚醒就回复我，是不是喜欢我啊""}, {""sex"": ""1"", ""content"": ""你昨天是吃安眠药了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以偷偷玩""}, {""sex"": ""1"", ""content"": ""竟然还要偷偷玩，太卑微了吧""}, {""sex"": ""1"", ""content"": ""可是我想光明正大玩，这又不是什么犯法的事""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""已经很帅了""}, {""sex"": ""1"", ""content"": ""必须是帅的呀，不帅怎么过日子啊""}, {""sex"": ""1"", ""content"": ""谢谢你这么夸我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃了没有呀""}, {""sex"": ""1"", ""content"": ""如果你认真听，你就会听到我肚子在咕咕叫""}, {""sex"": ""1"", ""content"": ""你不要小看我的肚子，就算吃了我也能再战""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""工作太多""}, {""sex"": ""1"", ""content"": ""那你忙得过来吗，需不需要我的帮忙？""}, {""sex"": ""1"", ""content"": ""你们老板怎么回事，怎么可以给你安排这么多工作呢！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""忍住不哭""}, {""sex"": ""1"", ""content"": ""忍不住了，哭吧，我的衬衫借你擦眼泪。""}, {""sex"": ""1"", ""content"": ""想哭就哭，为什么要忍得这么辛苦呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""骗你干嘛呢""}, {""sex"": ""1"", ""content"": ""最好是不要骗我，不然我把你吊起来打""}, {""sex"": ""1"", ""content"": ""一般仙女都不会骗自己喜欢的人。""}], ""lock"": 1}"
